DIMENSION: 201
HORIZON: 6
SUPPLIER_COORD_COORD_STARTING LEVEL_ QUANTITY MADE AVAILABLE_COST 
1	 385.0	 5.0	 27780	 11013	 0.30
RETAILER_COORD_COORD_STARTING LEVEL_MAX LEVEL_MIN LEVEL_COST
2	 139.0	 425.0	 178	 267	 0	 0.48
3	 79.0	 289.0	 44	 66	 0	 0.37
4	 204.0	 437.0	 60	 90	 0	 0.40
5	 238.0	 307.0	 162	 243	 0	 0.49
6	 78.0	 68.0	 79	 158	 0	 0.33
7	 291.0	 334.0	 64	 128	 0	 0.26
8	 152.0	 495.0	 45	 90	 0	 0.25
9	 140.0	 96.0	 52	 104	 0	 0.25
10	 56.0	 419.0	 48	 96	 0	 0.12
11	 314.0	 426.0	 22	 44	 0	 0.30
12	 138.0	 173.0	 71	 142	 0	 0.33
13	 310.0	 175.0	 72	 108	 0	 0.47
14	 329.0	 9.0	 61	 122	 0	 0.11
15	 59.0	 489.0	 43	 86	 0	 0.34
16	 404.0	 41.0	 26	 52	 0	 0.46
17	 356.0	 42.0	 37	 74	 0	 0.15
18	 455.0	 417.0	 43	 86	 0	 0.19
19	 259.0	 158.0	 160	 240	 0	 0.30
20	 167.0	 167.0	 144	 216	 0	 0.10
21	 357.0	 13.0	 168	 252	 0	 0.31
22	 299.0	 356.0	 110	 165	 0	 0.34
23	 197.0	 474.0	 180	 270	 0	 0.37
24	 254.0	 297.0	 31	 62	 0	 0.47
25	 289.0	 373.0	 178	 267	 0	 0.25
26	 5.0	 343.0	 45	 90	 0	 0.42
27	 434.0	 443.0	 41	 82	 0	 0.40
28	 166.0	 481.0	 34	 51	 0	 0.35
29	 217.0	 47.0	 15	 30	 0	 0.29
30	 467.0	 459.0	 180	 270	 0	 0.11
31	 362.0	 53.0	 82	 123	 0	 0.22
32	 303.0	 309.0	 63	 126	 0	 0.45
33	 135.0	 3.0	 45	 90	 0	 0.45
34	 24.0	 257.0	 78	 117	 0	 0.27
35	 342.0	 12.0	 106	 159	 0	 0.13
36	 440.0	 174.0	 66	 132	 0	 0.44
37	 163.0	 225.0	 68	 136	 0	 0.49
38	 344.0	 463.0	 37	 74	 0	 0.38
39	 142.0	 92.0	 36	 72	 0	 0.39
40	 84.0	 21.0	 39	 78	 0	 0.48
41	 189.0	 478.0	 33	 66	 0	 0.26
42	 44.0	 361.0	 22	 44	 0	 0.29
43	 33.0	 231.0	 75	 150	 0	 0.37
44	 337.0	 123.0	 68	 102	 0	 0.34
45	 100.0	 92.0	 87	 174	 0	 0.32
46	 324.0	 388.0	 98	 147	 0	 0.17
47	 269.0	 178.0	 66	 99	 0	 0.48
48	 211.0	 320.0	 176	 264	 0	 0.32
49	 114.0	 331.0	 79	 158	 0	 0.17
50	 388.0	 116.0	 84	 168	 0	 0.14
51	 292.0	 154.0	 87	 174	 0	 0.50
52	 310.0	 150.0	 28	 56	 0	 0.23
53	 353.0	 448.0	 192	 288	 0	 0.15
54	 71.0	 281.0	 112	 168	 0	 0.20
55	 113.0	 336.0	 112	 168	 0	 0.41
56	 385.0	 422.0	 99	 198	 0	 0.50
57	 272.0	 353.0	 30	 60	 0	 0.34
58	 365.0	 253.0	 98	 196	 0	 0.47
59	 195.0	 117.0	 10	 20	 0	 0.21
60	 468.0	 57.0	 44	 88	 0	 0.43
61	 168.0	 476.0	 74	 111	 0	 0.16
62	 409.0	 341.0	 92	 138	 0	 0.15
63	 422.0	 379.0	 25	 50	 0	 0.30
64	 277.0	 64.0	 64	 96	 0	 0.33
65	 454.0	 188.0	 46	 69	 0	 0.34
66	 482.0	 494.0	 90	 180	 0	 0.43
67	 248.0	 110.0	 10	 20	 0	 0.49
68	 143.0	 316.0	 94	 188	 0	 0.39
69	 205.0	 324.0	 178	 267	 0	 0.27
70	 204.0	 201.0	 180	 270	 0	 0.18
71	 91.0	 290.0	 25	 50	 0	 0.11
72	 139.0	 9.0	 68	 102	 0	 0.31
73	 490.0	 395.0	 28	 56	 0	 0.22
74	 478.0	 366.0	 122	 183	 0	 0.27
75	 237.0	 435.0	 196	 294	 0	 0.46
76	 311.0	 205.0	 14	 28	 0	 0.47
77	 129.0	 159.0	 104	 156	 0	 0.19
78	 43.0	 347.0	 20	 30	 0	 0.30
79	 354.0	 382.0	 89	 178	 0	 0.44
80	 100.0	 445.0	 102	 153	 0	 0.14
81	 444.0	 456.0	 19	 38	 0	 0.43
82	 205.0	 89.0	 174	 261	 0	 0.40
83	 413.0	 468.0	 94	 188	 0	 0.29
