DIMENSION: 201
HORIZON: 6
SUPPLIER_COORD_COORD_STARTING LEVEL_ QUANTITY MADE AVAILABLE_COST 
1	 157.0	 17.0	 26820	 21554	 0.30
RETAILER_COORD_COORD_STARTING LEVEL_MAX LEVEL_MIN LEVEL_COST
2	 419.0	 277.0	 138	 207	 0	 0.44
3	 239.0	 368.0	 94	 141	 0	 0.10
4	 113.0	 311.0	 144	 216	 0	 0.21
5	 216.0	 423.0	 45	 90	 0	 0.48
6	 235.0	 205.0	 38	 76	 0	 0.38
7	 374.0	 4.0	 82	 164	 0	 0.19
8	 457.0	 486.0	 26	 52	 0	 0.14
9	 420.0	 290.0	 48	 96	 0	 0.15
10	 170.0	 258.0	 68	 102	 0	 0.15
11	 443.0	 280.0	 96	 144	 0	 0.31
12	 414.0	 20.0	 30	 45	 0	 0.40
13	 430.0	 26.0	 178	 267	 0	 0.41
14	 487.0	 29.0	 73	 146	 0	 0.14
15	 178.0	 467.0	 21	 42	 0	 0.42
16	 212.0	 124.0	 60	 120	 0	 0.37
17	 69.0	 127.0	 182	 273	 0	 0.26
18	 365.0	 253.0	 40	 60	 0	 0.38
19	 277.0	 475.0	 80	 120	 0	 0.30
20	 1.0	 3.0	 34	 51	 0	 0.11
21	 72.0	 40.0	 54	 108	 0	 0.33
22	 399.0	 69.0	 112	 168	 0	 0.42
23	 92.0	 423.0	 142	 213	 0	 0.10
24	 264.0	 392.0	 75	 150	 0	 0.40
25	 367.0	 121.0	 67	 134	 0	 0.16
26	 15.0	 30.0	 25	 50	 0	 0.27
27	 303.0	 331.0	 13	 26	 0	 0.21
28	 499.0	 443.0	 62	 93	 0	 0.44
29	 152.0	 143.0	 25	 50	 0	 0.28
30	 402.0	 377.0	 142	 213	 0	 0.14
31	 86.0	 161.0	 15	 30	 0	 0.47
32	 409.0	 429.0	 160	 240	 0	 0.34
33	 407.0	 10.0	 50	 75	 0	 0.35
34	 74.0	 273.0	 194	 291	 0	 0.21
35	 28.0	 38.0	 49	 98	 0	 0.20
36	 320.0	 22.0	 89	 178	 0	 0.32
37	 489.0	 177.0	 96	 192	 0	 0.47
38	 34.0	 391.0	 92	 184	 0	 0.13
39	 427.0	 278.0	 90	 180	 0	 0.18
40	 253.0	 63.0	 98	 196	 0	 0.45
41	 69.0	 436.0	 158	 237	 0	 0.19
42	 132.0	 84.0	 47	 94	 0	 0.27
43	 101.0	 193.0	 52	 78	 0	 0.12
44	 12.0	 369.0	 168	 252	 0	 0.42
45	 301.0	 276.0	 63	 126	 0	 0.35
46	 472.0	 164.0	 74	 111	 0	 0.32
47	 309.0	 36.0	 160	 240	 0	 0.44
48	 135.0	 460.0	 130	 195	 0	 0.35
49	 342.0	 493.0	 39	 78	 0	 0.32
50	 166.0	 348.0	 53	 106	 0	 0.21
51	 378.0	 462.0	 63	 126	 0	 0.49
52	 431.0	 450.0	 130	 195	 0	 0.50
53	 61.0	 344.0	 88	 176	 0	 0.26
54	 214.0	 344.0	 118	 177	 0	 0.40
55	 341.0	 8.0	 120	 180	 0	 0.23
56	 155.0	 266.0	 97	 194	 0	 0.49
57	 318.0	 59.0	 70	 140	 0	 0.41
58	 95.0	 260.0	 96	 192	 0	 0.42
59	 87.0	 353.0	 10	 20	 0	 0.43
60	 406.0	 172.0	 48	 72	 0	 0.28
61	 6.0	 430.0	 182	 273	 0	 0.27
62	 227.0	 25.0	 60	 90	 0	 0.26
63	 268.0	 139.0	 57	 114	 0	 0.29
64	 333.0	 194.0	 152	 228	 0	 0.39
65	 362.0	 64.0	 102	 153	 0	 0.42
66	 447.0	 483.0	 71	 142	 0	 0.28
67	 245.0	 331.0	 11	 22	 0	 0.48
68	 430.0	 450.0	 84	 168	 0	 0.17
69	 115.0	 474.0	 136	 204	 0	 0.22
70	 113.0	 105.0	 140	 210	 0	 0.35
71	 273.0	 370.0	 56	 112	 0	 0.13
72	 418.0	 29.0	 83	 166	 0	 0.33
73	 471.0	 185.0	 66	 132	 0	 0.47
74	 435.0	 100.0	 73	 146	 0	 0.20
75	 212.0	 305.0	 192	 288	 0	 0.37
76	 433.0	 116.0	 44	 66	 0	 0.42
77	 388.0	 479.0	 92	 138	 0	 0.38
78	 129.0	 41.0	 11	 22	 0	 0.30
79	 63.0	 147.0	 68	 136	 0	 0.31
80	 300.0	 336.0	 45	 90	 0	 0.23
81	 333.0	 370.0	 38	 76	 0	 0.30
82	 115.0	 268.0	 62	 124	 0	 0.21
83	 241.0	 406.0	 84	 168	 0	 0.27
84	 124.0	 365.0	 64	 96	 0	 0.48
85	 31.0	 73.0	 98	 147	 0	 0.16
86	 256.0	 72.0	 78	 156	 0	 0.36
87	 184.0	 370.0	 92	 138	 0	 0.20
88	 110.0	 86.0	 71	 142	 0	 0.21
89	 497.0	 263.0	 174	 261	 0	 0.48
90	 216.0	 425.0	 52	 78	 0	 0.49
91	 235.0	 346.0	 56	 112	 0	 0.50
92	 174.0	 296.0	 52	 78	 0	 0.33
93	 54.0	 414.0	 13	 26	 0	 0.34
94	 136.0	 435.0	 92	 184	 0	 0.18
95	 375.0	 17.0	 96	 192	 0	 0.18
96	 475.0	 384.0	 54	 81	 0	 0.16
97	 317.0	 193.0	 14	 28	 0	 0.13
98	 367.0	 483.0	 34	 51	 0	 0.39
99	 247.0	 58.0	 96	 144	 0	 0.20
100	 215.0	 280.0	 26	 39	 0	 0.25
101	 116.0	 221.0	 62	 93	 0	 0.24
102	 16.0	 499.0	 11	 22	 0	 0.15
103	 385.0	 359.0	 90	 180	 0	 0.44
104	 466.0	 304.0	 39	 78	 0	 0.12
105	 484.0	 102.0	 194	 291	 0	 0.43
106	 189.0	 411.0	 28	 56	 0	 0.28
107	 143.0	 424.0	 110	 165	 0	 0.19
