DIMENSION: 201
HORIZON: 6
SUPPLIER_COORD_COORD_STARTING LEVEL_ QUANTITY MADE AVAILABLE_COST 
1	 271.0	 11.0	 28613	 11476	 0.30
RETAILER_COORD_COORD_STARTING LEVEL_MAX LEVEL_MIN LEVEL_COST
2	 279.0	 351.0	 79	 158	 0	 0.46
3	 159.0	 79.0	 34	 68	 0	 0.23
4	 408.0	 374.0	 51	 102	 0	 0.31
5	 477.0	 115.0	 63	 126	 0	 0.49
6	 157.0	 136.0	 59	 118	 0	 0.16
7	 83.0	 169.0	 56	 84	 0	 0.43
8	 305.0	 490.0	 81	 162	 0	 0.39
9	 280.0	 193.0	 190	 285	 0	 0.40
10	 113.0	 338.0	 172	 258	 0	 0.13
11	 128.0	 353.0	 70	 105	 0	 0.10
12	 276.0	 347.0	 43	 86	 0	 0.17
13	 120.0	 350.0	 124	 186	 0	 0.44
14	 158.0	 19.0	 22	 44	 0	 0.13
15	 119.0	 478.0	 154	 231	 0	 0.18
16	 308.0	 82.0	 43	 86	 0	 0.41
17	 212.0	 84.0	 64	 128	 0	 0.21
18	 410.0	 335.0	 152	 228	 0	 0.28
19	 18.0	 317.0	 60	 120	 0	 0.10
20	 334.0	 335.0	 45	 90	 0	 0.10
21	 214.0	 27.0	 69	 138	 0	 0.12
22	 99.0	 213.0	 20	 30	 0	 0.18
23	 394.0	 449.0	 160	 240	 0	 0.24
24	 9.0	 95.0	 106	 159	 0	 0.43
25	 78.0	 247.0	 78	 156	 0	 0.41
26	 10.0	 186.0	 80	 160	 0	 0.35
27	 369.0	 387.0	 144	 216	 0	 0.31
28	 333.0	 462.0	 48	 72	 0	 0.19
29	 434.0	 95.0	 40	 60	 0	 0.48
30	 435.0	 418.0	 162	 243	 0	 0.13
31	 224.0	 107.0	 73	 146	 0	 0.35
32	 106.0	 119.0	 52	 78	 0	 0.39
33	 271.0	 7.0	 80	 160	 0	 0.40
34	 49.0	 15.0	 68	 136	 0	 0.44
35	 185.0	 25.0	 96	 192	 0	 0.17
36	 380.0	 348.0	 64	 96	 0	 0.38
37	 326.0	 451.0	 74	 111	 0	 0.48
38	 189.0	 427.0	 128	 192	 0	 0.25
39	 285.0	 185.0	 126	 189	 0	 0.28
40	 168.0	 42.0	 138	 207	 0	 0.47
41	 379.0	 457.0	 56	 112	 0	 0.43
42	 88.0	 223.0	 35	 70	 0	 0.48
43	 67.0	 462.0	 51	 102	 0	 0.24
44	 175.0	 246.0	 118	 177	 0	 0.18
45	 200.0	 184.0	 150	 225	 0	 0.14
46	 148.0	 276.0	 176	 264	 0	 0.24
47	 39.0	 357.0	 56	 112	 0	 0.46
48	 423.0	 140.0	 152	 228	 0	 0.13
49	 228.0	 162.0	 118	 177	 0	 0.25
50	 277.0	 232.0	 69	 138	 0	 0.17
51	 85.0	 308.0	 75	 150	 0	 0.50
52	 120.0	 300.0	 46	 92	 0	 0.37
53	 207.0	 396.0	 184	 276	 0	 0.21
54	 143.0	 63.0	 12	 24	 0	 0.30
