41	3	684
1	158.0	142.0	4338	1825	0.30
2	384.0	268.0	77	154	0	77	0.35
3	182.0	98.0	58	116	0	58	0.14
4	295.0	378.0	85	170	0	85	0.17
5	362.0	399.0	95	190	0	95	0.36
6	254.0	308.0	56	84	0	28	0.25
7	494.0	175.0	132	198	0	66	0.48
8	385.0	369.0	74	148	0	74	0.33
9	331.0	20.0	170	255	0	85	0.33
10	63.0	3.0	31	62	0	31	0.38
11	10.0	313.0	94	141	0	47	0.37
12	132.0	358.0	74	111	0	37	0.26
13	411.0	377.0	15	30	0	15	0.35
14	459.0	497.0	73	146	0	73	0.38
15	120.0	475.0	69	138	0	69	0.13
16	415.0	371.0	38	57	0	19	0.34
17	193.0	455.0	198	297	0	99	0.27
18	153.0	401.0	14	28	0	14	0.16
19	373.0	54.0	26	52	0	26	0.37
20	179.0	61.0	67	134	0	67	0.23
21	372.0	481.0	12	24	0	12	0.24
22	283.0	333.0	37	74	0	37	0.39
23	37.0	87.0	63	126	0	63	0.41
24	216.0	418.0	52	78	0	26	0.34
25	24.0	148.0	20	30	0	10	0.47
26	330.0	21.0	29	58	0	29	0.32
27	344.0	385.0	96	144	0	48	0.44
28	484.0	140.0	40	60	0	20	0.13
29	53.0	110.0	10	20	0	10	0.23
30	482.0	260.0	41	82	0	41	0.11
31	45.0	497.0	40	60	0	20	0.18
32	407.0	192.0	64	96	0	32	0.20
33	248.0	292.0	12	24	0	12	0.20
34	420.0	267.0	136	204	0	68	0.48
35	97.0	12.0	80	160	0	80	0.39
36	127.0	216.0	108	162	0	54	0.33
37	147.0	30.0	80	160	0	80	0.36
38	304.0	478.0	13	26	0	13	0.15
39	409.0	264.0	76	152	0	76	0.43
40	245.0	393.0	34	51	0	17	0.22
41	29.0	32.0	24	36	0	12	0.48
