100	42	300	30	2																																															
20	10	4	240	6																																															
40	65																																																		
0	47.82	38.55	5000	0	0																																														
1	54.79	40.7	22.89	100	0.5	1	1	1	1	3.01	3.01	0.52	3.34	4.35	0.74	1.67	2.34	0.37	5.01	3.34	0.97	3.34	2.67	0.67	1.67	2.34	1.11	4.35	4.01	0.67	3.01	4.01	0.52	2.34	3.34	0.89	4.35	3.68	0.97	4.35	2.34	0.97	3.01	3.34	0.59	4.35	2.34	0.82	2.34	5.01	0.74
2	45.9	41.11	57.27	100	0.5	0	0	1	5	7.93	4.76	1.29	5.28	6.34	1.53	5.28	5.28	1.76	5.81	3.7	0.82	5.81	5.81	0.94	4.23	4.76	0.94	4.23	4.23	1.06	2.64	5.28	1.29	5.28	4.23	0.82	6.87	5.28	1.06	6.34	6.87	1.06	4.76	5.81	1.41	4.76	5.28	0.94	5.81	2.64	1.29
3	50.35	38.62	12.92	100	0.5	1	1	0	1	0.95	1.35	0.3	1.08	0.68	0.15	0.95	0.95	0.21	1.08	1.35	0.3	0.68	1.35	0.39	1.62	1.76	0.21	1.22	1.22	0.45	1.08	1.35	0.39	1.49	1.35	0.45	0.68	1.35	0.39	1.49	1.76	0.21	1.35	1.35	0.21	1.76	1.08	0.27	0.68	0.95	0.15
4	48.05	40.66	4.2	100	0.5	1	1	1	1	1.93	1.45	0.25	1.29	1.61	0.25	2.09	1.61	0.36	1.93	2.41	0.32	1.13	2.41	0.43	1.29	2.09	0.18	1.61	1.45	0.36	0.8	0.8	0.32	1.61	1.45	0.43	1.29	2.09	0.46	1.45	2.09	0.43	1.45	1.61	0.18	1.29	1.61	0.29	1.13	2.41	0.32
5	46.5	46.9	53.85	100	0.5	1	1	1	1	9.06	4.23	1.21	7.86	6.04	1.21	6.04	6.04	1.34	6.65	6.65	1.48	6.04	6.04	0.94	9.06	7.86	0.94	6.65	4.23	0.94	4.23	7.86	1.48	3.02	9.06	0.94	6.04	4.83	1.21	9.06	6.65	1.61	7.86	5.44	1.61	9.06	6.04	1.75	6.04	5.44	1.61
6	42.86	27.62	1.32	100	0.5	0	0	1	5	2.39	3.75	0.38	4.43	2.39	0.68	3.41	2.39	0.61	4.09	4.43	0.61	3.07	3.07	0.53	3.75	4.09	1.14	3.41	4.09	0.76	3.41	3.41	0.91	4.43	2.73	0.53	2.39	4.09	1.14	3.41	2.73	0.76	5.11	3.07	0.91	2.73	3.75	0.38	5.11	3.41	0.61
7	35.41	32.36	55.57	100	0.5	1	1	0	1	3.89	1.77	1.02	4.24	3.89	0.63	3.18	3.18	1.18	3.54	1.77	0.55	3.89	3.89	0.71	3.54	3.18	0.55	3.54	2.48	0.55	4.6	2.83	0.79	2.48	3.89	0.94	2.48	1.77	1.18	1.77	3.54	1.02	3.18	2.48	0.71	1.77	1.77	0.71	4.24	3.18	0.86
8	51.91	40.92	6.94	100	0.5	1	1	0	1	2.89	2.89	0.34	0.96	2.12	0.34	1.74	1.54	0.56	1.93	2.89	0.39	1.93	1.35	0.47	1.35	1.54	0.3	1.74	0.96	0.34	2.12	2.89	0.47	1.93	1.54	0.51	1.93	1.74	0.47	2.12	0.96	0.43	1.54	1.74	0.64	1.93	1.35	0.47	1.54	1.93	0.51
9	49.71	40.72	40.86	100	0.5	0	0	1	1	3.02	1.51	0.34	3.93	4.53	1.01	3.32	4.53	0.81	3.32	3.32	0.74	3.63	2.72	0.34	2.42	2.72	0.47	1.51	4.53	0.67	2.12	3.02	0.74	3.32	3.93	0.81	1.51	4.53	0.67	3.02	3.02	1.01	3.93	4.53	0.87	3.02	3.93	0.6	3.32	3.02	0.67
10	56.52	42.85	57.66	100	0.5	1	1	1	1	6.75	2.25	0.8	6.75	4.05	0.8	4.05	3.6	1	4.5	3.6	0.5	4.95	4.05	1.1	2.25	4.05	0.9	3.6	4.95	1.3	4.05	4.95	1.2	5.4	4.5	0.5	4.5	2.25	1.2	4.95	6.75	1	3.6	4.05	0.9	4.05	3.6	0.9	5.4	4.5	0.7
11	56.03	45.09	10.31	100	0.5	1	1	0	1	5.4	2.25	0.5	6.75	4.95	1.1	4.5	3.6	1.2	4.5	3.6	0.9	4.5	4.5	1.5	2.25	5.85	1	4.5	5.4	0.7	4.5	6.75	1.3	3.6	4.05	1.1	5.85	5.4	1.3	4.05	4.95	0.7	3.15	2.25	0.7	4.05	5.85	1	4.95	4.5	0.5
12	55.54	41.37	18.45	100	0.5	1	1	0	1	2.01	2.76	0.56	3.01	3.76	0.39	1.25	2.26	0.56	2.76	2.51	0.56	3.01	2.76	0.67	2.01	2.76	0.67	2.26	3.26	0.56	2.01	2.26	0.5	2.51	3.26	0.56	1.25	2.51	0.39	2.51	1.25	0.28	3.26	3.76	0.61	1.25	1.76	0.61	2.26	2.51	0.45
13	52.9	43.6	4.54	100	0.5	1	1	0	1	4.05	3.65	1.17	4.05	3.65	0.81	3.65	2.84	0.45	4.05	4.46	1.17	4.46	2.84	1.35	3.24	4.86	0.81	3.65	3.65	1.35	4.05	3.24	0.72	3.65	4.46	0.9	6.08	2.03	0.63	4.46	4.46	0.9	2.84	2.03	0.63	3.24	3.65	0.9	4.05	4.46	0.9
14	52.02	42.21	13.78	100	0.5	0	0	1	6	2.49	7.48	0.55	4.99	7.48	0.78	3.49	4.99	1.44	2.49	4.99	0.89	5.98	6.48	1.33	4.99	4.99	0.78	2.49	5.49	0.78	4.49	4.99	1	3.49	4.49	1.11	6.48	4.99	0.55	3.49	4.99	0.55	4.99	5.98	1.11	7.48	7.48	0.55	5.98	4.99	0.55
15	54.73	27.53	16.81	100	0.5	0	0	1	3	2.19	1.56	0.49	3.13	3.44	0.7	4.07	3.75	0.76	4.07	3.13	0.76	2.82	2.19	0.7	4.07	4.69	0.7	2.19	4.07	1.04	4.69	4.07	0.83	3.13	3.13	0.76	3.44	3.44	0.9	4.07	3.75	0.56	3.75	1.56	0.9	1.56	4.07	0.9	1.56	4.07	0.76
16	54.94	31.92	6.6	100	0.5	1	1	0	2	1.1	1.58	0.42	2.36	1.89	0.42	1.42	1.89	0.18	2.05	1.73	0.28	1.1	2.36	0.32	1.89	1.26	0.35	1.26	1.26	0.46	1.58	1.26	0.25	1.73	1.89	0.35	1.1	1.58	0.42	2.05	1.58	0.39	1.26	1.89	0.46	1.58	1.73	0.25	1.89	1.89	0.25
17	53.73	42.95	35.62	100	0.5	0	0	1	6	6.96	6.96	0.72	4.17	5.57	0.72	5.1	4.17	0.93	5.1	6.96	1.24	6.96	5.1	0.72	6.03	6.96	0.93	4.64	4.64	0.93	6.03	4.17	1.34	5.57	3.71	1.13	4.64	4.64	0.52	6.03	3.25	1.24	4.64	3.71	0.93	3.71	2.32	1.34	3.25	2.32	0.72
18	35.66	34.52	37.36	100	0.5	1	1	0	2	2.66	2.37	0.66	2.07	3.84	0.53	3.84	1.48	0.53	2.96	3.25	0.79	2.07	4.44	0.66	2.66	3.84	0.53	2.07	2.07	0.99	3.55	2.37	0.53	2.66	4.44	0.66	4.44	2.07	0.33	2.96	2.37	0.59	2.96	2.37	0.72	3.25	3.25	0.66	4.44	2.96	0.99
19	44.58	65.53	37.25	100	0.5	1	1	1	1	1.35	1.08	0.45	2.03	1.76	0.45	1.62	1.08	0.36	1.76	1.35	0.24	1.08	2.03	0.3	1.35	1.76	0.33	1.22	1.62	0.33	1.08	2.03	0.3	2.03	1.49	0.21	0.68	1.62	0.3	1.08	1.35	0.27	1.08	1.22	0.24	0.95	1.49	0.3	2.03	2.03	0.24
20	54.65	45.77	18.77	100	0.5	1	1	0	1	1.49	2.03	0.39	1.22	1.08	0.15	1.08	1.62	0.45	1.35	1.22	0.21	1.76	1.35	0.3	1.22	1.35	0.15	1.76	1.76	0.45	2.03	1.62	0.24	1.22	1.35	0.24	1.22	1.62	0.21	1.62	1.76	0.15	1.22	1.62	0.33	2.03	1.35	0.45	1.76	0.68	0.24
21	47.74	39.28	27.85	100	0.5	0	0	1	1	5.52	5.52	0.56	6.02	2.51	1.45	7.52	6.02	1.11	4.51	5.01	1.23	5.52	5.01	1.34	5.01	3.51	1.11	5.01	6.02	1.11	5.52	6.02	1.11	6.52	2.51	1.67	2.51	5.01	1.23	3.51	4.01	1.67	4.51	4.01	1.45	3.51	7.52	1.11	5.01	5.01	0.89
