101	6	2116
1	421.0	4.0	14417	5644	0.30
2	448.0	39.0	194	291	0	97	0.44
3	307.0	419.0	90	180	0	90	0.10
4	19.0	215.0	154	231	0	77	0.21
5	184.0	345.0	65	130	0	65	0.48
6	149.0	492.0	85	170	0	85	0.38
7	154.0	284.0	170	255	0	85	0.19
8	131.0	315.0	40	80	0	40	0.14
9	452.0	175.0	178	267	0	89	0.15
10	445.0	426.0	168	252	0	84	0.15
11	301.0	459.0	87	174	0	87	0.31
12	338.0	334.0	194	291	0	97	0.40
13	116.0	134.0	42	84	0	42	0.41
14	203.0	437.0	48	96	0	48	0.14
15	32.0	275.0	44	66	0	22	0.42
16	294.0	339.0	75	150	0	75	0.37
17	377.0	210.0	59	118	0	59	0.26
18	359.0	96.0	10	20	0	10	0.38
19	371.0	57.0	46	69	0	23	0.30
20	124.0	254.0	81	162	0	81	0.11
21	349.0	220.0	52	78	0	26	0.33
22	433.0	89.0	57	114	0	57	0.42
23	104.0	284.0	76	152	0	76	0.10
24	2.0	483.0	12	24	0	12	0.40
25	45.0	465.0	128	192	0	64	0.16
26	192.0	313.0	99	198	0	99	0.27
27	479.0	388.0	74	111	0	37	0.21
28	248.0	147.0	82	164	0	82	0.44
29	464.0	160.0	50	75	0	25	0.28
30	50.0	185.0	166	249	0	83	0.14
31	477.0	108.0	166	249	0	83	0.47
32	263.0	415.0	46	69	0	23	0.34
33	265.0	452.0	15	30	0	15	0.35
34	21.0	68.0	134	201	0	67	0.21
35	198.0	21.0	196	294	0	98	0.20
36	71.0	138.0	32	48	0	16	0.32
37	207.0	426.0	87	174	0	87	0.47
38	159.0	230.0	110	165	0	55	0.13
39	167.0	430.0	22	44	0	22	0.18
40	287.0	127.0	33	66	0	33	0.45
41	38.0	287.0	56	84	0	28	0.19
42	299.0	434.0	12	24	0	12	0.27
43	432.0	13.0	64	128	0	64	0.12
44	18.0	231.0	95	190	0	95	0.42
45	460.0	307.0	130	195	0	65	0.35
46	412.0	470.0	68	102	0	34	0.32
47	371.0	219.0	142	213	0	71	0.44
48	235.0	271.0	80	120	0	40	0.35
49	26.0	260.0	156	234	0	78	0.32
50	39.0	82.0	174	261	0	87	0.21
51	300.0	253.0	21	42	0	21	0.49
52	230.0	392.0	48	96	0	48	0.50
53	362.0	267.0	142	213	0	71	0.26
54	297.0	154.0	76	114	0	38	0.40
55	212.0	471.0	134	201	0	67	0.23
56	125.0	376.0	27	54	0	27	0.49
57	236.0	26.0	50	75	0	25	0.41
58	138.0	315.0	166	249	0	83	0.42
59	401.0	172.0	11	22	0	11	0.43
60	291.0	339.0	51	102	0	51	0.28
61	254.0	434.0	116	174	0	58	0.27
62	178.0	76.0	69	138	0	69	0.26
63	380.0	303.0	75	150	0	75	0.29
64	330.0	497.0	180	270	0	90	0.39
65	123.0	153.0	54	108	0	54	0.42
66	109.0	102.0	87	174	0	87	0.28
67	147.0	478.0	60	90	0	30	0.48
68	497.0	231.0	30	60	0	30	0.17
69	347.0	8.0	118	177	0	59	0.22
70	139.0	269.0	170	255	0	85	0.35
71	43.0	493.0	188	282	0	94	0.13
72	114.0	233.0	88	176	0	88	0.33
73	147.0	312.0	96	144	0	48	0.47
74	281.0	352.0	88	176	0	88	0.20
75	458.0	148.0	160	240	0	80	0.37
76	273.0	208.0	66	99	0	33	0.42
77	10.0	326.0	21	42	0	21	0.38
78	197.0	118.0	64	128	0	64	0.30
79	228.0	305.0	140	210	0	70	0.31
80	9.0	78.0	30	60	0	30	0.23
81	132.0	423.0	106	159	0	53	0.30
82	245.0	203.0	64	96	0	32	0.21
83	482.0	191.0	30	45	0	15	0.27
84	387.0	306.0	112	168	0	56	0.48
85	140.0	96.0	43	86	0	43	0.16
86	416.0	338.0	29	58	0	29	0.36
87	45.0	148.0	198	297	0	99	0.20
88	459.0	234.0	96	144	0	48	0.21
89	275.0	100.0	52	104	0	52	0.48
90	97.0	139.0	41	82	0	41	0.49
91	457.0	285.0	38	57	0	19	0.50
92	72.0	315.0	34	68	0	34	0.33
93	11.0	331.0	154	231	0	77	0.34
94	73.0	8.0	95	190	0	95	0.18
95	373.0	481.0	134	201	0	67	0.18
96	62.0	37.0	152	228	0	76	0.16
97	320.0	212.0	108	162	0	54	0.13
98	264.0	359.0	96	144	0	48	0.39
99	330.0	208.0	30	60	0	30	0.20
100	382.0	157.0	12	24	0	12	0.25
101	128.0	419.0	79	158	0	79	0.24
