201	6	3413
1	476.0	176.0	28192	11378	0.30
2	232.0	43.0	23	46	0	23	0.33
3	466.0	482.0	120	180	0	60	0.41
4	7.0	228.0	148	222	0	74	0.47
5	398.0	12.0	99	198	0	99	0.36
6	297.0	114.0	130	195	0	65	0.48
7	152.0	224.0	20	30	0	10	0.24
8	254.0	492.0	99	198	0	99	0.48
9	233.0	161.0	102	153	0	51	0.49
10	94.0	365.0	26	39	0	13	0.39
11	24.0	44.0	182	273	0	91	0.17
12	397.0	289.0	52	104	0	52	0.49
13	17.0	459.0	24	48	0	24	0.32
14	381.0	16.0	95	190	0	95	0.39
15	265.0	315.0	192	288	0	96	0.37
16	6.0	402.0	67	134	0	67	0.29
17	94.0	237.0	55	110	0	55	0.32
18	425.0	29.0	95	190	0	95	0.25
19	265.0	430.0	194	291	0	97	0.17
20	445.0	112.0	54	108	0	54	0.24
21	429.0	356.0	14	28	0	14	0.45
22	499.0	94.0	85	170	0	85	0.24
23	162.0	290.0	83	166	0	83	0.28
24	257.0	329.0	152	228	0	76	0.31
25	148.0	289.0	21	42	0	21	0.22
26	342.0	72.0	68	136	0	68	0.24
27	390.0	239.0	91	182	0	91	0.34
28	444.0	301.0	104	156	0	52	0.38
29	29.0	413.0	156	234	0	78	0.42
30	279.0	265.0	84	168	0	84	0.12
31	436.0	89.0	184	276	0	92	0.31
32	172.0	183.0	39	78	0	39	0.14
33	59.0	172.0	136	204	0	68	0.15
34	41.0	263.0	176	264	0	88	0.25
35	404.0	187.0	21	42	0	21	0.42
36	233.0	290.0	88	132	0	44	0.26
37	438.0	209.0	17	34	0	17	0.35
38	241.0	439.0	170	255	0	85	0.43
39	404.0	488.0	48	72	0	24	0.32
40	473.0	201.0	89	178	0	89	0.21
41	483.0	297.0	96	144	0	48	0.24
42	406.0	269.0	91	182	0	91	0.15
43	389.0	385.0	59	118	0	59	0.15
44	62.0	38.0	81	162	0	81	0.37
45	333.0	320.0	98	147	0	49	0.33
46	206.0	480.0	30	45	0	15	0.35
47	282.0	131.0	98	147	0	49	0.33
48	353.0	33.0	40	60	0	20	0.19
49	190.0	385.0	192	288	0	96	0.35
50	148.0	26.0	74	148	0	74	0.43
51	321.0	90.0	49	98	0	49	0.23
52	350.0	250.0	140	210	0	70	0.45
53	423.0	413.0	93	186	0	93	0.46
54	452.0	469.0	54	81	0	27	0.40
55	356.0	60.0	116	174	0	58	0.49
56	475.0	37.0	98	196	0	98	0.23
57	288.0	421.0	13	26	0	13	0.23
58	108.0	422.0	67	134	0	67	0.45
59	326.0	363.0	20	30	0	10	0.28
60	447.0	429.0	37	74	0	37	0.11
61	114.0	461.0	55	110	0	55	0.19
62	15.0	69.0	22	33	0	11	0.19
63	371.0	299.0	66	132	0	66	0.43
64	296.0	274.0	46	92	0	46	0.48
65	90.0	146.0	92	184	0	92	0.23
66	137.0	157.0	48	72	0	24	0.38
67	414.0	17.0	140	210	0	70	0.22
68	239.0	27.0	91	182	0	91	0.31
69	341.0	41.0	52	104	0	52	0.26
70	174.0	2.0	166	249	0	83	0.37
71	151.0	150.0	96	192	0	96	0.11
72	399.0	182.0	80	160	0	80	0.18
73	483.0	158.0	11	22	0	11	0.44
74	297.0	278.0	70	105	0	35	0.38
75	62.0	58.0	67	134	0	67	0.29
76	185.0	342.0	92	138	0	46	0.19
77	382.0	433.0	20	40	0	20	0.12
78	405.0	245.0	10	20	0	10	0.30
79	90.0	137.0	52	104	0	52	0.13
80	333.0	242.0	98	147	0	49	0.30
81	240.0	261.0	110	165	0	55	0.26
82	8.0	149.0	158	237	0	79	0.21
83	356.0	281.0	91	182	0	91	0.42
84	235.0	480.0	22	44	0	22	0.27
85	350.0	40.0	102	153	0	51	0.26
86	253.0	95.0	194	291	0	97	0.29
87	491.0	483.0	140	210	0	70	0.42
88	227.0	270.0	74	148	0	74	0.21
89	498.0	35.0	106	159	0	53	0.49
90	231.0	402.0	99	198	0	99	0.27
91	297.0	359.0	190	285	0	95	0.36
92	41.0	331.0	39	78	0	39	0.23
93	419.0	285.0	64	96	0	32	0.32
94	409.0	463.0	190	285	0	95	0.37
95	264.0	176.0	88	176	0	88	0.32
96	41.0	435.0	178	267	0	89	0.22
97	65.0	218.0	104	156	0	52	0.34
98	315.0	268.0	148	222	0	74	0.13
99	415.0	199.0	142	213	0	71	0.29
100	286.0	378.0	64	96	0	32	0.41
101	120.0	289.0	122	183	0	61	0.45
102	342.0	222.0	40	80	0	40	0.26
103	325.0	32.0	148	222	0	74	0.24
104	148.0	280.0	152	228	0	76	0.47
105	102.0	56.0	56	84	0	28	0.37
106	493.0	284.0	20	40	0	20	0.33
107	190.0	291.0	70	105	0	35	0.15
108	49.0	290.0	26	39	0	13	0.36
109	123.0	51.0	36	54	0	18	0.39
110	228.0	16.0	84	168	0	84	0.47
111	104.0	376.0	30	60	0	30	0.41
112	26.0	128.0	56	84	0	28	0.27
113	350.0	179.0	59	118	0	59	0.39
114	448.0	74.0	71	142	0	71	0.31
115	338.0	295.0	29	58	0	29	0.20
116	46.0	429.0	75	150	0	75	0.14
117	414.0	277.0	49	98	0	49	0.50
118	342.0	381.0	91	182	0	91	0.36
119	40.0	300.0	85	170	0	85	0.39
120	479.0	328.0	162	243	0	81	0.31
121	298.0	167.0	162	243	0	81	0.32
122	133.0	253.0	72	108	0	36	0.39
123	69.0	424.0	122	183	0	61	0.16
124	429.0	188.0	152	228	0	76	0.39
125	193.0	171.0	14	28	0	14	0.24
126	226.0	494.0	96	144	0	48	0.30
127	148.0	261.0	80	160	0	80	0.46
128	81.0	354.0	24	36	0	12	0.50
129	133.0	416.0	150	225	0	75	0.12
130	284.0	138.0	192	288	0	96	0.45
131	312.0	2.0	38	57	0	19	0.24
132	493.0	84.0	126	189	0	63	0.34
133	121.0	262.0	32	64	0	32	0.31
134	373.0	456.0	140	210	0	70	0.13
135	258.0	385.0	55	110	0	55	0.22
136	96.0	337.0	144	216	0	72	0.25
137	158.0	436.0	42	63	0	21	0.49
138	2.0	75.0	37	74	0	37	0.25
139	442.0	6.0	122	183	0	61	0.24
140	129.0	37.0	42	63	0	21	0.21
141	39.0	29.0	194	291	0	97	0.30
142	214.0	185.0	136	204	0	68	0.41
143	97.0	256.0	15	30	0	15	0.42
144	180.0	92.0	88	176	0	88	0.26
145	338.0	488.0	73	146	0	73	0.17
146	419.0	285.0	52	104	0	52	0.28
147	297.0	287.0	50	100	0	50	0.14
148	456.0	120.0	23	46	0	23	0.20
149	414.0	398.0	45	90	0	45	0.34
150	494.0	383.0	60	90	0	30	0.27
151	226.0	469.0	36	72	0	36	0.18
152	381.0	473.0	57	114	0	57	0.12
153	140.0	310.0	31	62	0	31	0.22
154	52.0	170.0	81	162	0	81	0.50
155	487.0	73.0	94	141	0	47	0.48
156	376.0	411.0	56	84	0	28	0.29
157	42.0	61.0	59	118	0	59	0.23
158	11.0	412.0	30	60	0	30	0.33
159	77.0	193.0	33	66	0	33	0.13
160	39.0	154.0	70	140	0	70	0.16
161	309.0	496.0	30	45	0	15	0.26
162	244.0	31.0	186	279	0	93	0.43
163	124.0	114.0	19	38	0	19	0.29
164	409.0	426.0	95	190	0	95	0.17
165	50.0	440.0	32	48	0	16	0.27
166	185.0	462.0	76	152	0	76	0.13
167	220.0	268.0	88	132	0	44	0.23
168	91.0	390.0	23	46	0	23	0.14
169	93.0	329.0	94	188	0	94	0.25
170	289.0	132.0	198	297	0	99	0.31
171	91.0	62.0	114	171	0	57	0.32
172	70.0	361.0	172	258	0	86	0.21
173	25.0	358.0	76	152	0	76	0.34
174	494.0	115.0	99	198	0	99	0.14
175	321.0	296.0	57	114	0	57	0.32
176	383.0	184.0	23	46	0	23	0.21
177	283.0	122.0	104	156	0	52	0.36
178	80.0	55.0	76	152	0	76	0.40
179	152.0	489.0	56	84	0	28	0.16
180	117.0	443.0	50	75	0	25	0.41
181	129.0	231.0	102	153	0	51	0.29
182	170.0	202.0	40	60	0	20	0.35
183	86.0	15.0	180	270	0	90	0.28
184	350.0	92.0	170	255	0	85	0.33
185	396.0	103.0	62	124	0	62	0.33
186	151.0	306.0	174	261	0	87	0.40
187	278.0	282.0	164	246	0	82	0.49
188	150.0	208.0	83	166	0	83	0.28
189	95.0	3.0	21	42	0	21	0.30
190	187.0	360.0	68	136	0	68	0.12
191	311.0	441.0	37	74	0	37	0.33
192	241.0	487.0	162	243	0	81	0.22
193	145.0	30.0	91	182	0	91	0.11
194	358.0	251.0	54	108	0	54	0.45
195	161.0	269.0	46	69	0	23	0.42
196	235.0	311.0	24	48	0	24	0.14
197	52.0	285.0	16	32	0	16	0.33
198	294.0	81.0	85	170	0	85	0.35
199	133.0	55.0	74	111	0	37	0.49
200	35.0	40.0	41	82	0	41	0.19
201	332.0	429.0	40	80	0	40	0.28
