DIMENSION: 201
HORIZON: 6
SUPPLIER_COORD_COORD_STARTING LEVEL_ QUANTITY MADE AVAILABLE_COST 
1	 452.0	 353.0	 28497	 11315	 0.30
RETAILER_COORD_COORD_STARTING LEVEL_MAX LEVEL_MIN LEVEL_COST
2	 465.0	 86.0	 72	 108	 0	 0.16
3	 433.0	 465.0	 21	 42	 0	 0.32
4	 14.0	 457.0	 49	 98	 0	 0.45
5	 296.0	 25.0	 198	 297	 0	 0.21
6	 95.0	 228.0	 62	 93	 0	 0.46
7	 305.0	 449.0	 10	 20	 0	 0.38
8	 8.0	 484.0	 98	 196	 0	 0.45
9	 467.0	 323.0	 92	 184	 0	 0.47
10	 189.0	 231.0	 34	 51	 0	 0.29
11	 48.0	 88.0	 164	 246	 0	 0.24
12	 294.0	 78.0	 95	 190	 0	 0.48
13	 34.0	 418.0	 76	 114	 0	 0.14
14	 263.0	 32.0	 180	 270	 0	 0.28
15	 31.0	 130.0	 184	 276	 0	 0.24
16	 13.0	 304.0	 35	 70	 0	 0.49
17	 188.0	 474.0	 22	 33	 0	 0.15
18	 351.0	 59.0	 91	 182	 0	 0.41
19	 30.0	 361.0	 188	 282	 0	 0.24
20	 390.0	 225.0	 196	 294	 0	 0.37
21	 358.0	 212.0	 19	 38	 0	 0.40
22	 499.0	 188.0	 71	 142	 0	 0.37
23	 324.0	 81.0	 134	 201	 0	 0.46
24	 15.0	 158.0	 52	 104	 0	 0.12
25	 297.0	 79.0	 66	 99	 0	 0.35
26	 184.0	 144.0	 74	 111	 0	 0.38
27	 281.0	 478.0	 83	 166	 0	 0.18
28	 388.0	 103.0	 188	 282	 0	 0.26
29	 58.0	 326.0	 112	 168	 0	 0.34
30	 58.0	 30.0	 136	 204	 0	 0.15
31	 373.0	 179.0	 85	 170	 0	 0.11
32	 344.0	 366.0	 68	 136	 0	 0.19
33	 119.0	 345.0	 74	 111	 0	 0.20
34	 82.0	 26.0	 77	 154	 0	 0.40
35	 309.0	 375.0	 66	 99	 0	 0.34
36	 467.0	 80.0	 156	 234	 0	 0.43
37	 377.0	 419.0	 50	 75	 0	 0.21
38	 482.0	 379.0	 142	 213	 0	 0.36
39	 308.0	 476.0	 39	 78	 0	 0.14
40	 447.0	 403.0	 78	 156	 0	 0.31
41	 466.0	 95.0	 174	 261	 0	 0.38
42	 313.0	 38.0	 164	 246	 0	 0.20
43	 279.0	 270.0	 36	 54	 0	 0.21
44	 125.0	 76.0	 124	 186	 0	 0.23
45	 167.0	 140.0	 88	 176	 0	 0.16
46	 413.0	 460.0	 40	 60	 0	 0.21
47	 65.0	 262.0	 88	 176	 0	 0.17
48	 206.0	 66.0	 31	 62	 0	 0.29
49	 380.0	 270.0	 184	 276	 0	 0.21
50	 296.0	 53.0	 48	 96	 0	 0.36
51	 143.0	 180.0	 89	 178	 0	 0.36
52	 201.0	 0.0	 41	 82	 0	 0.41
53	 346.0	 326.0	 174	 261	 0	 0.41
54	 405.0	 438.0	 88	 132	 0	 0.30
55	 212.0	 120.0	 32	 48	 0	 0.47
56	 450.0	 74.0	 96	 192	 0	 0.36
57	 76.0	 343.0	 16	 32	 0	 0.36
58	 216.0	 345.0	 70	 105	 0	 0.41
59	 152.0	 226.0	 22	 33	 0	 0.47
60	 395.0	 358.0	 130	 195	 0	 0.12
61	 229.0	 423.0	 20	 30	 0	 0.29
62	 30.0	 139.0	 12	 24	 0	 0.28
63	 242.0	 99.0	 32	 64	 0	 0.35
64	 92.0	 49.0	 83	 166	 0	 0.46
65	 181.0	 293.0	 170	 255	 0	 0.37
66	 275.0	 314.0	 38	 76	 0	 0.26
67	 328.0	 35.0	 41	 82	 0	 0.35
68	 478.0	 55.0	 82	 164	 0	 0.13
69	 183.0	 82.0	 190	 285	 0	 0.41
70	 348.0	 5.0	 66	 132	 0	 0.25
71	 303.0	 300.0	 184	 276	 0	 0.13
72	 298.0	 365.0	 122	 183	 0	 0.27
73	 467.0	 316.0	 24	 36	 0	 0.38
74	 95.0	 56.0	 61	 122	 0	 0.25
75	 125.0	 117.0	 35	 70	 0	 0.49
76	 370.0	 184.0	 166	 249	 0	 0.28
77	 265.0	 366.0	 30	 60	 0	 0.14
78	 310.0	 490.0	 11	 22	 0	 0.10
79	 181.0	 275.0	 95	 190	 0	 0.16
80	 167.0	 484.0	 89	 178	 0	 0.11
81	 481.0	 22.0	 11	 22	 0	 0.41
82	 17.0	 298.0	 58	 116	 0	 0.31
83	 212.0	 62.0	 82	 164	 0	 0.33
84	 471.0	 461.0	 34	 68	 0	 0.44
85	 201.0	 81.0	 186	 279	 0	 0.43
86	 7.0	 191.0	 190	 285	 0	 0.48
87	 482.0	 466.0	 80	 120	 0	 0.35
88	 455.0	 40.0	 48	 96	 0	 0.32
89	 497.0	 70.0	 192	 288	 0	 0.48
90	 462.0	 305.0	 196	 294	 0	 0.44
91	 95.0	 218.0	 182	 273	 0	 0.23
92	 83.0	 162.0	 136	 204	 0	 0.35
93	 338.0	 71.0	 108	 162	 0	 0.14
94	 318.0	 427.0	 91	 182	 0	 0.23
95	 28.0	 352.0	 76	 152	 0	 0.14
96	 83.0	 371.0	 158	 237	 0	 0.34
97	 130.0	 436.0	 95	 190	 0	 0.18
98	 131.0	 36.0	 96	 144	 0	 0.16
99	 330.0	 398.0	 42	 84	 0	 0.47
100	 73.0	 256.0	 108	 162	 0	 0.32
101	 240.0	 79.0	 23	 46	 0	 0.39
102	 184.0	 444.0	 142	 213	 0	 0.42
103	 150.0	 65.0	 49	 98	 0	 0.39
104	 296.0	 60.0	 104	 156	 0	 0.43
105	 205.0	 113.0	 94	 141	 0	 0.25
106	 487.0	 68.0	 60	 90	 0	 0.17
107	 381.0	 82.0	 120	 180	 0	 0.20
108	 99.0	 80.0	 34	 51	 0	 0.22
109	 247.0	 103.0	 54	 81	 0	 0.28
110	 457.0	 32.0	 68	 136	 0	 0.44
111	 209.0	 252.0	 100	 150	 0	 0.31
112	 52.0	 257.0	 47	 94	 0	 0.43
113	 201.0	 359.0	 36	 54	 0	 0.28
114	 397.0	 148.0	 84	 126	 0	 0.13
115	 177.0	 91.0	 49	 98	 0	 0.29
116	 93.0	 358.0	 51	 102	 0	 0.18
117	 329.0	 55.0	 88	 176	 0	 0.49
118	 184.0	 262.0	 164	 246	 0	 0.21
119	 81.0	 101.0	 71	 142	 0	 0.29
120	 458.0	 157.0	 62	 124	 0	 0.12
121	 97.0	 334.0	 124	 186	 0	 0.14
122	 267.0	 6.0	 126	 189	 0	 0.28
123	 139.0	 349.0	 46	 69	 0	 0.22
124	 359.0	 376.0	 106	 159	 0	 0.27
125	 387.0	 342.0	 36	 54	 0	 0.38
126	 452.0	 489.0	 87	 174	 0	 0.49
127	 296.0	 22.0	 120	 180	 0	 0.42
128	 163.0	 209.0	 30	 45	 0	 0.50
129	 267.0	 332.0	 51	 102	 0	 0.14
130	 68.0	 276.0	 184	 276	 0	 0.40
131	 125.0	 5.0	 28	 56	 0	 0.38
132	 486.0	 168.0	 27	 54	 0	 0.18
133	 242.0	 24.0	 110	 165	 0	 0.11
134	 247.0	 412.0	 80	 120	 0	 0.15
135	 16.0	 270.0	 20	 30	 0	 0.33
136	 192.0	 174.0	 88	 132	 0	 0.41
137	 316.0	 373.0	 64	 96	 0	 0.49
138	 4.0	 150.0	 130	 195	 0	 0.40
139	 385.0	 12.0	 23	 46	 0	 0.39
140	 259.0	 74.0	 32	 64	 0	 0.32
141	 78.0	 58.0	 190	 285	 0	 0.10
142	 428.0	 370.0	 37	 74	 0	 0.32
143	 194.0	 13.0	 40	 60	 0	 0.35
144	 361.0	 184.0	 77	 154	 0	 0.43
145	 177.0	 476.0	 46	 92	 0	 0.23
146	 338.0	 71.0	 94	 188	 0	 0.45
147	 94.0	 75.0	 91	 182	 0	 0.17
148	 412.0	 240.0	 37	 74	 0	 0.30
149	 329.0	 296.0	 80	 160	 0	 0.19
150	 489.0	 267.0	 100	 150	 0	 0.44
151	 453.0	 438.0	 62	 124	 0	 0.26
152	 262.0	 446.0	 14	 28	 0	 0.14
153	 280.0	 121.0	 106	 159	 0	 0.34
154	 104.0	 340.0	 126	 189	 0	 0.49
155	 475.0	 147.0	 84	 168	 0	 0.47
156	 253.0	 323.0	 47	 94	 0	 0.47
157	 84.0	 123.0	 19	 38	 0	 0.37
158	 22.0	 324.0	 51	 102	 0	 0.15
159	 154.0	 386.0	 57	 114	 0	 0.17
160	 78.0	 308.0	 80	 120	 0	 0.22
161	 118.0	 493.0	 21	 42	 0	 0.41
162	 488.0	 63.0	 87	 174	 0	 0.36
163	 248.0	 228.0	 28	 56	 0	 0.47
164	 319.0	 353.0	 180	 270	 0	 0.23
165	 100.0	 381.0	 46	 69	 0	 0.44
166	 371.0	 425.0	 104	 156	 0	 0.17
167	 441.0	 37.0	 79	 158	 0	 0.36
168	 182.0	 280.0	 74	 111	 0	 0.18
169	 187.0	 159.0	 89	 178	 0	 0.40
170	 78.0	 264.0	 98	 196	 0	 0.11
171	 183.0	 124.0	 28	 42	 0	 0.15
172	 141.0	 223.0	 146	 219	 0	 0.33
173	 50.0	 217.0	 52	 104	 0	 0.19
174	 488.0	 230.0	 98	 196	 0	 0.19
175	 143.0	 92.0	 28	 42	 0	 0.14
176	 267.0	 369.0	 74	 111	 0	 0.31
177	 67.0	 245.0	 190	 285	 0	 0.22
178	 161.0	 110.0	 53	 106	 0	 0.30
179	 305.0	 478.0	 47	 94	 0	 0.23
180	 234.0	 386.0	 40	 80	 0	 0.31
181	 259.0	 462.0	 184	 276	 0	 0.48
182	 341.0	 405.0	 62	 93	 0	 0.19
183	 173.0	 30.0	 81	 162	 0	 0.46
184	 201.0	 185.0	 70	 140	 0	 0.17
185	 292.0	 206.0	 25	 50	 0	 0.17
186	 302.0	 112.0	 150	 225	 0	 0.31
187	 57.0	 64.0	 128	 192	 0	 0.48
188	 300.0	 416.0	 67	 134	 0	 0.46
189	 190.0	 7.0	 32	 64	 0	 0.11
190	 374.0	 220.0	 36	 72	 0	 0.13
191	 123.0	 382.0	 130	 195	 0	 0.15
192	 482.0	 474.0	 126	 189	 0	 0.34
193	 291.0	 60.0	 164	 246	 0	 0.12
194	 216.0	 2.0	 99	 198	 0	 0.40
195	 322.0	 39.0	 72	 108	 0	 0.33
196	 471.0	 122.0	 78	 117	 0	 0.19
197	 104.0	 70.0	 22	 44	 0	 0.15
198	 88.0	 163.0	 140	 210	 0	 0.21
