31	3	677
1	162.0	132.0	4453	1807	0.30
2	190.0	411.0	58	116	0	58	0.35
3	366.0	459.0	192	288	0	96	0.14
4	439.0	120.0	162	243	0	81	0.17
5	161.0	415.0	130	195	0	65	0.36
6	407.0	193.0	82	123	0	41	0.25
7	477.0	153.0	76	152	0	76	0.48
8	237.0	373.0	26	39	0	13	0.33
9	7.0	179.0	10	20	0	10	0.33
10	341.0	372.0	132	198	0	66	0.38
11	270.0	283.0	148	222	0	74	0.37
12	138.0	37.0	77	154	0	77	0.26
13	297.0	216.0	99	198	0	99	0.35
14	144.0	24.0	95	190	0	95	0.38
15	409.0	330.0	76	152	0	76	0.13
16	0.0	344.0	184	276	0	92	0.34
17	115.0	484.0	164	246	0	82	0.27
18	202.0	53.0	19	38	0	19	0.16
19	278.0	482.0	42	63	0	21	0.37
20	253.0	45.0	96	192	0	96	0.23
21	158.0	407.0	138	207	0	69	0.24
22	384.0	248.0	50	75	0	25	0.39
23	182.0	420.0	85	170	0	85	0.41
24	295.0	97.0	36	72	0	36	0.34
25	362.0	127.0	13	26	0	13	0.47
26	254.0	147.0	158	237	0	79	0.32
27	494.0	304.0	70	105	0	35	0.44
28	385.0	409.0	29	58	0	29	0.13
29	331.0	245.0	56	112	0	56	0.23
30	63.0	29.0	99	198	0	99	0.11
31	10.0	142.0	44	88	0	44	0.18
