100	42	300	30	2																																															
20	10	4	240	6																																															
40	65																																																		
0	47.82	38.55	5000	0	0																																														
1	54.79	40.70	43.29	100	0.5	1	1	1	1	4.01	3.34	0.97	2.34	3.68	0.82	2.67	1.67	1.11	4.01	4.35	0.52	3.68	3.01	0.89	1.67	3.68	0.67	4.01	4.35	0.37	3.01	3.34	0.52	4.35	3.68	0.82	3.34	1.67	0.59	2.34	3.34	0.97	3.68	5.01	0.74	2.34	3.34	0.82	2.34	3.34	0.37
2	45.90	41.11	27.26	100	0.5	0	0	1	5	7.93	5.28	1.53	5.28	4.76	0.94	5.28	5.28	1.53	4.76	5.28	0.82	5.28	4.23	1.06	2.64	4.76	1.29	4.23	4.76	1.76	4.76	5.28	1.17	2.64	5.28	1.53	3.70	5.81	1.41	7.93	5.28	1.17	7.93	4.23	0.82	4.23	2.64	1.17	4.23	2.64	1.17
3	50.35	38.62	40.61	100	0.5	1	1	0	1	1.62	1.22	0.30	0.68	1.62	0.39	0.95	1.08	0.27	1.62	1.62	0.45	1.49	1.22	0.24	1.49	0.68	0.21	1.49	0.95	0.30	2.03	1.35	0.33	2.03	2.03	0.30	1.22	1.35	0.36	1.62	1.62	0.45	1.49	1.49	0.21	1.35	1.35	0.30	1.35	1.35	0.21
4	48.05	40.66	44.06	100	0.5	1	1	1	1	1.93	1.77	0.54	0.80	1.61	0.43	2.41	1.61	0.36	1.61	1.29	0.36	1.93	1.77	0.36	1.29	2.09	0.39	1.77	1.29	0.54	0.80	1.29	0.18	1.13	1.93	0.18	1.13	1.93	0.39	1.45	1.61	0.43	1.61	2.09	0.29	0.80	0.80	0.32	1.93	1.61	0.46
5	46.50	46.90	50.28	100	0.5	1	1	1	1	7.25	6.04	1.75	9.06	6.04	0.94	6.04	6.65	1.34	7.25	6.65	1.07	5.44	3.02	1.21	7.25	6.04	0.94	6.04	7.25	0.94	7.25	6.04	1.07	9.06	3.02	1.61	7.86	4.23	1.21	6.04	6.65	1.34	6.65	4.23	1.21	9.06	6.04	1.48	6.65	6.04	1.21
6	42.86	27.62	19.01	100	0.5	0	0	1	5	2.73	3.41	0.68	4.43	3.41	0.61	3.41	1.70	0.98	3.07	3.41	0.38	3.75	3.41	0.76	2.39	2.39	1.14	5.11	2.39	0.61	2.39	3.75	0.76	4.09	3.41	0.38	3.07	2.73	0.61	3.75	3.75	0.53	2.39	4.43	0.91	4.09	3.75	0.98	1.70	4.43	0.38
7	35.41	32.36	13.68	100	0.5	1	1	0	1	4.60	3.89	1.18	2.83	4.60	0.94	4.24	5.30	0.86	4.24	1.77	1.18	3.18	5.30	0.86	3.54	4.24	1.02	5.30	2.83	1.18	2.83	4.60	0.86	3.54	5.30	0.63	2.48	3.54	0.94	3.89	3.54	0.79	4.24	2.48	0.39	2.83	3.54	0.71	3.54	4.24	0.39
8	51.91	40.92	45.08	100	0.5	1	1	0	1	2.89	1.54	0.43	1.74	2.51	0.21	1.93	1.74	0.43	2.89	1.35	0.21	1.54	1.93	0.56	1.54	2.51	0.21	0.96	1.54	0.21	2.89	1.35	0.56	0.96	1.93	0.56	1.74	1.93	0.56	0.96	1.93	0.56	1.74	1.54	0.34	1.35	1.74	0.43	2.31	1.54	0.51
9	49.71	40.72	20.58	100	0.5	0	0	1	1	4.53	4.53	0.67	3.02	3.02	0.47	3.02	3.02	0.54	2.12	3.32	0.67	3.63	3.02	0.60	2.72	2.42	0.74	3.02	3.32	0.34	3.93	3.02	0.81	2.72	4.53	0.74	3.32	2.42	0.47	3.02	1.51	1.01	3.02	3.02	0.60	2.12	2.72	0.67	3.32	1.51	0.87
10	56.52	42.85	49.20	100	0.5	1	1	1	1	3.60	5.85	1.00	5.85	2.25	0.80	5.85	6.75	0.50	4.50	4.95	0.90	4.50	3.15	0.80	3.15	4.95	0.50	2.25	4.50	1.00	5.40	4.05	0.50	4.95	4.50	1.50	4.50	3.60	0.70	6.75	5.85	1.00	6.75	4.50	1.50	5.40	5.40	1.30	4.05	4.95	0.80
11	56.03	45.09	62.87	100	0.5	1	1	0	1	5.85	3.60	0.70	4.50	5.85	0.80	4.05	2.25	1.00	4.50	4.05	1.00	4.50	3.15	1.10	2.25	4.50	1.00	6.75	4.05	0.70	3.15	3.60	1.20	4.05	6.75	0.80	5.85	2.25	1.30	5.85	4.50	0.70	4.95	3.15	1.10	3.15	4.50	0.70	6.75	2.25	1.00
12	55.54	41.37	15.51	100	0.5	1	1	0	1	1.76	2.76	0.56	3.26	2.01	0.45	2.26	3.26	0.45	2.51	2.76	0.61	2.51	1.76	0.56	1.76	1.76	0.45	1.25	3.01	0.56	2.01	3.76	0.56	1.76	2.01	0.67	3.76	2.51	0.56	3.01	2.51	0.61	2.76	2.26	0.61	3.76	2.01	0.84	3.26	2.26	0.50
