101	6	4066			
1	347	70			
2	395	47	169	0.04	1
3	90	59	237	0.05	2
4	129	155	300	0.02	3
5	356	321	147	0.03	4
6	217	386	52	0.04	5
7	170	59	56	0.03	6
8	321	431	99	0.04	1
9	383	121	172	0.03	2
10	44	100	41	0.05	3
11	398	330	159	0.03	4
12	457	85	72	0.02	5
13	374	248	101	0.05	6
14	113	257	181	0.02	1
15	36	340	140	0.03	2
16	188	69	295	0.03	3
17	176	415	77	0.04	4
18	81	49	154	0.04	5
19	210	269	138	0.02	6
20	43	241	202	0.02	1
21	394	325	289	0.04	2
22	304	409	150	0.02	3
23	370	34	106	0.04	4
24	154	446	66	0.03	5
25	204	231	284	0.03	6
26	179	410	138	0.01	1
27	181	150	200	0.04	2
28	269	238	142	0.03	3
29	62	238	298	0.05	4
30	69	111	109	0.02	5
31	53	409	40	0.03	6
32	450	244	34	0.04	1
33	102	54	268	0.02	2
34	127	52	86	0.01	3
35	173	227	167	0.04	4
36	212	68	179	0.03	5
37	197	438	91	0.04	6
38	205	110	262	0.02	1
39	131	124	286	0.03	2
40	148	226	280	0.03	3
41	228	402	296	0.03	4
42	10	176	259	0.05	5
43	37	175	125	0.04	6
44	467	115	96	0.05	1
45	50	256	167	0.04	2
46	157	401	265	0.02	3
47	386	389	85	0.01	4
48	206	500	147	0.02	5
49	312	341	118	0.02	6
50	211	195	44	0.05	1
51	325	366	132	0.05	2
52	352	337	90	0.04	3
53	203	174	223	0.01	4
54	224	203	38	0.05	5
55	384	51	92	0.04	6
56	30	481	72	0.02	1
57	197	290	208	0.02	2
58	259	380	90	0.03	3
59	393	364	270	0.01	4
60	207	447	42	0.02	5
61	20	111	188	0.04	6
62	499	171	289	0.02	1
63	379	363	195	0.01	2
64	448	495	115	0.03	3
65	401	39	192	0.03	4
66	287	413	298	0.03	5
67	293	245	167	0.04	6
68	390	84	278	0.03	1
69	168	57	190	0.02	2
70	208	13	192	0.04	3
71	497	156	249	0.05	4
72	319	442	72	0.03	5
73	339	482	189	0.02	6
74	208	31	270	0.02	1
75	302	438	288	0.02	2
76	386	157	211	0.03	3
77	41	109	100	0.03	4
78	345	370	261	0.02	5
79	397	268	284	0.03	6
80	324	384	252	0.02	1
81	314	40	263	0.01	2
82	410	98	66	0.03	3
83	207	334	124	0.01	4
84	86	469	123	0.01	5
85	134	284	45	0.02	6
86	320	325	79	0.01	1
87	168	262	89	0.02	2
88	471	470	36	0.04	3
89	209	189	167	0.02	4
90	186	114	110	0.02	5
91	473	151	231	0.01	6
92	61	50	210	0.02	1
93	156	245	131	0.04	2
94	176	470	252	0.03	3
95	142	363	131	0.05	4
96	102	271	262	0.05	5
97	86	376	68	0.04	6
98	311	488	104	0.04	1
99	105	415	178	0.02	2
100	385	326	38	0.02	3
101	132	363	150	0.05	4
