26	6	1034			
1	377	115			
2	249	202	39	0.35	1
3	92	278	231	0.14	2
4	165	253	207	0.17	3
5	365	158	216	0.36	4
6	476	384	291	0.25	5
7	92	182	57	0.48	6
8	105	295	288	0.33	1
9	46	362	54	0.33	2
10	45	254	249	0.38	3
11	162	494	162	0.37	4
12	190	385	255	0.26	5
13	366	331	81	0.35	6
14	439	63	96	0.38	1
15	161	10	108	0.13	2
16	407	132	192	0.34	3
17	477	411	249	0.27	4
18	237	459	162	0.16	5
19	7	120	45	0.37	6
20	341	415	105	0.23	1
21	270	193	174	0.24	2
22	138	153	81	0.39	3
23	297	373	234	0.41	4
24	144	179	243	0.34	5
25	409	372	195	0.47	6
26	0	283	123	0.32	1
