76	6	2933			
1	223	222			
2	420	296	285	0.04	1
3	317	117	52	0.05	2
4	375	295	192	0.04	3
5	283	448	194	0.03	4
6	126	74	193	0.04	5
7	312	104	52	0.05	6
8	347	184	167	0.03	1
9	389	5	101	0.03	2
10	307	376	135	0.03	3
11	49	64	133	0.02	4
12	276	374	97	0.03	5
13	51	473	133	0.02	6
14	235	225	58	0.02	1
15	108	475	244	0.03	2
16	242	123	146	0.05	3
17	298	101	104	0.01	4
18	322	144	232	0.01	5
19	334	163	168	0.04	6
20	489	412	79	0.05	1
21	271	171	142	0.03	2
22	499	198	244	0.02	3
23	320	34	33	0.02	4
24	216	208	255	0.05	5
25	86	388	258	0.03	6
26	249	270	230	0.01	1
27	74	252	115	0.03	2
28	36	480	255	0.04	3
29	15	20	283	0.03	4
30	38	317	286	0.01	5
31	231	66	74	0.05	6
32	192	454	86	0.02	1
33	49	174	195	0.05	2
34	33	274	70	0.03	3
35	39	481	124	0.02	4
36	95	95	94	0.05	5
37	135	330	263	0.04	6
38	78	161	192	0.02	1
39	386	116	215	0.04	2
40	266	188	220	0.04	3
41	145	381	60	0.02	4
42	280	371	177	0.02	5
43	254	7	78	0.01	6
44	450	491	145	0.01	1
45	233	98	255	0.04	2
46	89	106	35	0.02	3
47	339	106	185	0.04	4
48	470	325	65	0.04	5
49	166	14	233	0.01	6
50	49	189	214	0.03	1
51	443	336	245	0.05	2
52	37	397	258	0.04	3
53	312	17	37	0.04	4
54	155	364	50	0.02	5
55	101	317	240	0.01	6
56	147	132	190	0.05	1
57	139	3	56	0.03	2
58	208	163	171	0.02	3
59	415	52	286	0.03	4
60	244	183	192	0.04	5
61	106	465	45	0.02	6
62	238	366	225	0.04	1
63	239	278	150	0.02	2
64	455	449	271	0.03	3
65	245	345	253	0.02	4
66	286	406	198	0.04	5
67	180	137	195	0.03	6
68	269	303	47	0.01	1
69	332	292	185	0.04	2
70	162	212	73	0.03	3
71	151	352	149	0.04	4
72	147	25	54	0.01	5
73	453	110	91	0.02	6
74	474	451	71	0.02	1
75	222	486	119	0.04	2
76	169	194	35	0.04	3
