26	6	1174			
1	444	37			
2	372	255	192	0.033	1
3	481	195	132	0.041	2
4	162	134	204	0.047	3
5	162	396	225	0.036	4
6	441	211	279	0.048	5
7	230	206	237	0.024	6
8	14	238	141	0.048	1
9	116	405	225	0.049	2
10	113	135	174	0.039	3
11	407	486	93	0.017	4
12	475	214	57	0.049	5
13	166	329	294	0.032	6
14	349	158	201	0.039	1
15	153	275	228	0.037	2
16	268	331	168	0.029	3
17	194	277	177	0.032	4
18	343	149	225	0.025	5
19	17	302	69	0.017	6
20	103	37	222	0.024	1
21	427	232	120	0.045	2
22	345	384	162	0.024	3
23	243	432	270	0.028	4
24	111	197	297	0.031	5
25	24	180	42	0.022	6
26	252	458	264	0.024	1
