26	3	1174			
1	444	37			
2	372	255	192	0.33	1
3	481	195	132	0.41	2
4	162	134	204	0.47	3
5	162	396	225	0.36	1
6	441	211	279	0.48	2
7	230	206	237	0.24	3
8	14	238	141	0.48	1
9	116	405	225	0.49	2
10	113	135	174	0.39	3
11	407	486	93	0.17	1
12	475	214	57	0.49	2
13	166	329	294	0.32	3
14	349	158	201	0.39	1
15	153	275	228	0.37	2
16	268	331	168	0.29	3
17	194	277	177	0.32	1
18	343	149	225	0.25	2
19	17	302	69	0.17	3
20	103	37	222	0.24	1
21	427	232	120	0.45	2
22	345	384	162	0.24	3
23	243	432	270	0.28	1
24	111	197	297	0.31	2
25	24	180	42	0.22	3
26	252	458	264	0.24	1
