26	6	1059			
1	66	422			
2	123	53	180	0.48	1
3	388	417	198	0.37	2
4	497	380	297	0.4	3
5	297	238	39	0.49	4
6	464	326	285	0.33	5
7	138	23	207	0.26	6
8	408	443	150	0.25	1
9	69	43	201	0.25	2
10	67	381	222	0.12	3
11	244	491	231	0.3	4
12	285	328	99	0.33	5
13	299	497	243	0.47	6
14	409	94	132	0.11	1
15	492	265	147	0.34	2
16	360	199	276	0.46	3
17	216	366	225	0.15	4
18	106	189	93	0.19	5
19	10	181	54	0.3	6
20	262	122	144	0.1	1
21	156	39	246	0.31	2
22	207	230	108	0.34	3
23	446	59	66	0.37	4
24	466	18	81	0.47	5
25	114	308	144	0.25	6
26	251	174	171	0.42	1
