101	3	4328			
1	207	339			
2	484	60	34	0.16	1
3	108	167	190	0.12	2
4	275	116	262	0.14	3
5	451	474	256	0.37	1
6	121	111	141	0.4	2
7	244	163	278	0.35	3
8	321	159	254	0.14	1
9	303	113	231	0.15	2
10	450	75	283	0.38	3
11	130	166	174	0.32	1
12	425	5	213	0.15	2
13	395	443	70	0.31	3
14	58	41	146	0.23	1
15	121	493	33	0.44	2
16	214	82	51	0.18	3
17	332	61	295	0.16	1
18	461	500	251	0.46	2
19	383	106	53	0.5	3
20	248	26	222	0.36	1
21	337	355	231	0.42	2
22	421	392	179	0.31	3
23	143	108	130	0.37	1
24	297	142	76	0.14	2
25	446	53	80	0.42	3
26	306	162	122	0.18	1
27	310	430	106	0.44	2
28	94	363	81	0.19	3
29	457	385	189	0.41	1
30	160	308	53	0.35	2
31	5	298	279	0.42	3
32	113	411	233	0.47	1
33	386	475	123	0.25	2
34	204	219	113	0.28	3
35	243	209	134	0.26	1
36	181	52	43	0.34	2
37	264	122	210	0.39	3
38	209	398	271	0.28	1
39	33	165	292	0.25	2
40	161	127	198	0.2	3
41	331	240	107	0.49	1
42	382	398	133	0.33	2
43	340	26	52	0.26	3
44	440	78	273	0.25	1
45	57	119	35	0.45	2
46	373	76	154	0.39	3
47	224	493	215	0.2	1
48	398	398	294	0.21	2
49	361	204	289	0.38	3
50	441	28	158	0.18	1
51	187	230	59	0.47	2
52	191	322	74	0.26	3
53	196	302	135	0.4	1
54	234	473	121	0.25	2
55	144	427	106	0.48	3
56	284	405	225	0.42	1
57	481	231	291	0.46	2
58	454	143	276	0.47	3
59	112	344	294	0.49	1
60	5	254	51	0.14	2
61	344	3	184	0.44	3
62	144	29	128	0.24	1
63	135	281	107	0.32	2
64	373	278	174	0.43	3
65	472	424	255	0.47	1
66	203	47	264	0.17	2
67	179	282	115	0.42	3
68	99	390	130	0.37	1
69	163	86	288	0.4	2
70	61	474	219	0.33	3
71	391	309	243	0.35	1
72	107	437	128	0.3	2
73	134	61	188	0.35	3
74	244	452	59	0.12	1
75	300	19	170	0.37	2
76	350	271	267	0.14	3
77	456	374	288	0.27	1
78	156	55	60	0.48	2
79	109	258	261	0.25	3
80	386	16	105	0.16	1
81	333	437	99	0.31	2
82	374	122	186	0.2	3
83	346	352	121	0.28	1
84	169	405	249	0.42	2
85	19	226	138	0.28	3
86	200	206	254	0.39	1
87	199	486	67	0.46	2
88	23	364	286	0.24	3
89	163	403	70	0.3	1
90	468	251	215	0.31	2
91	405	179	251	0.21	3
92	219	265	63	0.14	1
93	239	115	296	0.15	2
94	299	429	59	0.21	3
95	87	237	290	0.42	1
96	500	315	86	0.15	2
97	45	3	253	0.16	3
98	465	74	234	0.46	1
99	129	267	238	0.11	2
100	73	148	226	0.11	3
101	426	149	77	0.35	1
