101	6	3713			
1	87	364			
2	313	15	247	0.01	1
3	324	473	203	0.03	2
4	151	230	146	0.03	3
5	232	136	279	0.03	4
6	10	220	218	0.02	5
7	294	351	113	0.04	6
8	399	202	165	0.04	1
9	91	123	238	0.02	2
10	124	124	106	0.02	3
11	438	448	157	0.02	4
12	379	472	296	0.03	5
13	140	203	174	0.01	6
14	87	316	297	0.02	1
15	485	345	43	0.04	2
16	270	273	92	0.04	3
17	82	500	169	0.03	4
18	86	436	207	0.04	5
19	146	56	70	0.04	6
20	100	129	247	0.02	1
21	288	168	38	0.04	2
22	337	279	146	0.04	3
23	47	208	153	0.04	4
24	389	376	37	0.04	5
25	162	128	86	0.02	6
26	251	120	247	0.02	1
27	155	426	207	0.01	2
28	472	283	61	0.04	3
29	261	450	128	0.05	4
30	137	403	203	0.02	5
31	273	343	92	0.05	6
32	22	431	71	0.04	1
33	162	339	137	0.02	2
34	482	39	72	0.04	3
35	195	385	200	0.01	4
36	62	362	59	0.01	5
37	222	172	115	0.02	6
38	292	474	119	0.01	1
39	214	254	268	0.03	2
40	400	427	64	0.04	3
41	46	100	125	0.02	4
42	204	426	47	0.01	5
43	10	452	264	0.02	6
44	235	174	65	0.03	1
45	363	66	296	0.04	2
46	100	438	184	0.04	3
47	423	42	193	0.02	4
48	358	410	78	0.05	5
49	426	24	211	0.02	6
50	18	379	100	0.03	1
51	488	91	106	0.04	2
52	169	86	100	0.02	3
53	66	294	183	0.02	4
54	53	3	49	0.02	5
55	189	59	244	0.01	6
56	58	334	35	0.04	1
57	282	103	110	0.04	2
58	367	220	225	0.02	3
59	466	473	298	0.02	4
60	125	306	276	0.04	5
61	154	341	163	0.01	6
62	381	23	149	0.03	1
63	76	309	220	0.02	2
64	9	368	119	0.02	3
65	344	269	55	0.03	4
66	196	36	234	0.03	5
67	348	207	197	0.05	6
68	224	329	162	0.02	1
69	46	485	44	0.05	2
70	496	97	199	0.01	3
71	274	473	147	0.02	4
72	412	96	242	0.04	5
73	487	155	175	0.01	6
74	272	204	98	0.03	1
75	266	66	41	0.03	2
76	46	50	242	0.04	3
77	307	176	117	0.04	4
78	212	50	93	0.02	5
79	421	199	111	0.02	6
80	121	328	85	0.03	1
81	320	110	84	0.03	2
82	114	321	140	0.02	3
83	40	257	292	0.01	4
84	328	161	44	0.05	5
85	257	27	298	0.01	6
86	439	127	168	0.04	1
87	360	376	197	0.03	2
88	481	221	56	0.03	3
89	433	474	275	0.03	4
90	124	140	70	0.01	5
91	64	428	188	0.04	6
92	109	337	74	0.04	1
93	294	412	154	0.03	2
94	339	208	51	0.05	3
95	362	337	82	0.05	4
96	434	9	101	0.04	5
97	24	239	247	0.05	6
98	249	102	63	0.03	1
99	190	484	50	0.01	2
100	299	448	101	0.04	3
101	284	157	63	0.01	4
