26	3	1014			
1	255	230			
2	498	404	51	0.02	1
3	185	56	165	0.019	2
4	330	7	114	0.024	3
5	230	317	132	0.022	1
6	453	269	282	0.04	2
7	184	364	87	0.045	3
8	211	90	279	0.016	1
9	93	224	78	0.017	2
10	90	8	198	0.026	3
11	325	489	297	0.024	1
12	380	271	213	0.041	2
13	232	163	135	0.02	3
14	379	126	165	0.025	1
15	322	20	186	0.016	2
16	314	265	87	0.018	3
17	455	322	201	0.044	1
18	474	419	294	0.022	2
19	14	241	60	0.023	3
20	182	330	183	0.037	1
21	41	386	48	0.038	2
22	276	307	135	0.029	3
23	94	246	168	0.032	1
24	288	358	189	0.019	2
25	319	244	93	0.044	3
26	1	66	219	0.013	1
