26	3	1014			
1	255	230			
2	498	404	51	0.2	1
3	185	56	165	0.19	2
4	330	7	114	0.24	3
5	230	317	132	0.22	1
6	453	269	282	0.4	2
7	184	364	87	0.45	3
8	211	90	279	0.16	1
9	93	224	78	0.17	2
10	90	8	198	0.26	3
11	325	489	297	0.24	1
12	380	271	213	0.41	2
13	232	163	135	0.2	3
14	379	126	165	0.25	1
15	322	20	186	0.16	2
16	314	265	87	0.18	3
17	455	322	201	0.44	1
18	474	419	294	0.22	2
19	14	241	60	0.23	3
20	182	330	183	0.37	1
21	41	386	48	0.38	2
22	276	307	135	0.29	3
23	94	246	168	0.32	1
24	288	358	189	0.19	2
25	319	244	93	0.44	3
26	1	66	219	0.13	1
