26	3	942			
1	188	307			
2	374	351	168	0.023	1
3	296	139	264	0.032	2
4	332	126	117	0.033	3
5	432	79	123	0.023	1
6	488	442	294	0.018	2
7	46	341	177	0.029	3
8	302	147	159	0.042	1
9	23	181	177	0.042	2
10	22	127	273	0.024	3
11	81	497	96	0.043	1
12	95	442	141	0.018	2
13	433	165	189	0.022	3
14	469	31	63	0.024	1
15	330	255	69	0.031	2
16	453	66	111	0.022	3
17	238	455	273	0.038	1
18	368	229	231	0.013	2
19	3	60	36	0.043	3
20	420	207	66	0.037	1
21	385	346	102	0.017	2
22	69	76	54	0.045	3
23	148	186	132	0.046	1
24	322	339	135	0.022	2
25	204	436	246	0.028	3
26	250	391	75	0.021	1
