51	3	1869			
1	372	497			
2	283	192	204	0.35	1
3	37	292	78	0.14	2
4	216	267	105	0.17	3
5	24	12	48	0.36	1
6	330	216	105	0.25	2
7	344	30	174	0.48	3
8	484	478	171	0.33	1
9	53	264	246	0.33	2
10	482	393	189	0.38	3
11	45	32	132	0.37	1
12	407	283	114	0.26	2
13	248	16	33	0.35	3
14	420	264	63	0.38	1
15	97	420	255	0.13	2
16	127	474	132	0.34	3
17	147	103	222	0.27	1
18	304	311	162	0.16	2
19	409	356	99	0.37	3
20	245	421	111	0.23	1
21	29	121	102	0.24	2
22	142	210	240	0.39	3
23	268	153	123	0.41	1
24	98	30	201	0.34	2
25	378	351	297	0.47	3
26	399	331	117	0.32	1
27	308	53	114	0.44	2
28	175	495	246	0.13	3
29	369	23	267	0.23	1
30	20	89	240	0.11	2
31	3	316	30	0.18	3
32	313	16	240	0.2	1
33	358	152	111	0.2	2
34	377	295	276	0.48	3
35	497	89	114	0.39	1
36	475	1	108	0.33	2
37	371	108	198	0.36	3
38	455	212	243	0.15	1
39	401	59	123	0.43	2
40	54	3	63	0.22	3
41	61	175	111	0.48	1
42	481	58	90	0.36	2
43	333	122	294	0.28	3
44	87	13	48	0.13	1
45	418	327	192	0.11	2
46	148	393	117	0.28	3
47	21	246	33	0.35	1
48	385	389	33	0.38	2
49	140	22	156	0.28	3
50	110	371	177	0.39	1
51	260	44	132	0.23	2
