51	3	2013			
1	180	493			
2	458	481	63	0.33	1
3	342	231	150	0.41	2
4	291	167	222	0.47	3
5	60	281	75	0.36	1
6	326	40	219	0.48	2
7	361	76	255	0.24	3
8	462	196	252	0.48	1
9	384	410	30	0.49	2
10	207	232	159	0.39	3
11	364	81	153	0.17	1
12	268	209	240	0.49	2
13	121	41	39	0.32	3
14	50	162	117	0.39	1
15	494	50	51	0.37	2
16	318	187	285	0.29	3
17	367	257	111	0.32	1
18	260	279	96	0.25	2
19	274	141	72	0.17	3
20	364	304	99	0.24	1
21	74	54	210	0.45	2
22	357	276	150	0.24	3
23	171	133	132	0.28	1
24	245	326	57	0.31	2
25	447	377	291	0.22	3
26	497	78	252	0.24	1
27	22	382	108	0.34	2
28	438	238	165	0.38	3
29	174	307	81	0.42	1
30	301	223	288	0.12	2
31	258	291	168	0.31	3
32	33	291	156	0.14	1
33	145	381	237	0.15	2
34	193	489	111	0.25	3
35	493	223	240	0.42	1
36	188	253	225	0.26	2
37	179	21	48	0.35	3
38	139	281	294	0.43	1
39	252	148	129	0.32	2
40	385	9	117	0.21	3
41	403	439	99	0.24	1
42	203	396	183	0.15	2
43	82	56	288	0.15	3
44	219	284	213	0.37	1
45	45	318	171	0.33	2
46	122	483	249	0.35	3
47	303	117	36	0.33	1
48	212	224	39	0.19	2
49	100	55	210	0.35	3
50	27	178	129	0.43	1
51	150	360	288	0.23	2
