76	3	2824			
1	401	484			
2	132	59	196	0.02	1
3	162	412	281	0.04	2
4	431	351	81	0.04	3
5	80	172	52	0.05	1
6	337	301	135	0.02	2
7	322	487	144	0.03	3
8	258	193	247	0.04	1
9	44	486	40	0.04	2
10	480	201	73	0.03	3
11	194	430	89	0.03	1
12	250	281	297	0.03	2
13	132	151	102	0.04	3
14	450	416	288	0.05	1
15	153	463	146	0.05	2
16	362	452	181	0.03	3
17	422	45	219	0.03	1
18	259	420	53	0.05	2
19	193	94	92	0.04	3
20	416	475	46	0.03	1
21	40	375	140	0.02	2
22	339	231	241	0.03	3
23	22	260	194	0.02	1
24	181	385	136	0.04	2
25	233	163	78	0.02	3
26	446	165	118	0.04	1
27	162	366	171	0.05	2
28	359	244	211	0.03	3
29	243	401	283	0.04	1
30	134	114	65	0.05	2
31	257	224	279	0.02	3
32	347	245	177	0.04	1
33	43	251	171	0.01	2
34	495	368	46	0.03	3
35	119	61	86	0.01	1
36	226	462	61	0.04	2
37	412	47	248	0.02	3
38	246	62	112	0.02	1
39	185	331	296	0.04	2
40	160	177	72	0.02	3
41	254	417	77	0.03	1
42	143	200	37	0.02	2
43	87	498	99	0.02	3
44	428	490	96	0.03	1
45	434	210	215	0.04	2
46	448	114	148	0.04	3
47	338	375	153	0.05	1
48	44	123	298	0.03	2
49	170	425	234	0.03	3
50	465	127	106	0.02	1
51	32	416	197	0.03	2
52	4	454	91	0.02	3
53	220	298	252	0.05	1
54	289	17	71	0.04	2
55	9	158	67	0.03	3
56	144	495	99	0.03	1
57	45	239	279	0.04	2
58	144	330	215	0.02	3
59	335	93	56	0.05	1
60	347	85	48	0.05	2
61	230	399	52	0.02	3
62	75	312	279	0.05	1
63	355	475	161	0.03	2
64	118	369	213	0.01	3
65	169	150	272	0.03	1
66	401	271	174	0.03	2
67	26	149	81	0.03	3
68	456	88	282	0.02	1
69	336	364	142	0.04	2
70	47	79	77	0.03	3
71	488	486	60	0.03	1
72	92	30	68	0.02	2
73	44	87	149	0.04	3
74	391	175	78	0.03	1
75	344	374	288	0.02	2
76	294	10	135	0.05	3
