26	6	1059			
1	66	422			
2	123	53	180	0.048	1
3	388	417	198	0.037	2
4	497	380	297	0.04	3
5	297	238	39	0.049	4
6	464	326	285	0.033	5
7	138	23	207	0.026	6
8	408	443	150	0.025	1
9	69	43	201	0.025	2
10	67	381	222	0.012	3
11	244	491	231	0.03	4
12	285	328	99	0.033	5
13	299	497	243	0.047	6
14	409	94	132	0.011	1
15	492	265	147	0.034	2
16	360	199	276	0.046	3
17	216	366	225	0.015	4
18	106	189	93	0.019	5
19	10	181	54	0.03	6
20	262	122	144	0.01	1
21	156	39	246	0.031	2
22	207	230	108	0.034	3
23	446	59	66	0.037	4
24	466	18	81	0.047	5
25	114	308	144	0.025	6
26	251	174	171	0.042	1
