76	6	2933			
1	223	222			
2	420	296	285	0.37	1
3	317	117	52	0.47	2
4	375	295	192	0.36	3
5	283	448	194	0.29	4
6	126	74	193	0.43	5
7	312	104	52	0.47	6
8	347	184	167	0.31	1
9	389	5	101	0.25	2
10	307	376	135	0.32	3
11	49	64	133	0.24	4
12	276	374	97	0.3	5
13	51	473	133	0.2	6
14	235	225	58	0.21	1
15	108	475	244	0.34	2
16	242	123	146	0.48	3
17	298	101	104	0.11	4
18	322	144	232	0.12	5
19	334	163	168	0.42	6
20	489	412	79	0.49	1
21	271	171	142	0.3	2
22	499	198	244	0.21	3
23	320	34	33	0.23	4
24	216	208	255	0.45	5
25	86	388	258	0.33	6
26	249	270	230	0.11	1
27	74	252	115	0.33	2
28	36	480	255	0.36	3
29	15	20	283	0.33	4
30	38	317	286	0.11	5
31	231	66	74	0.45	6
32	192	454	86	0.19	1
33	49	174	195	0.49	2
34	33	274	70	0.28	3
35	39	481	124	0.19	4
36	95	95	94	0.48	5
37	135	330	263	0.39	6
38	78	161	192	0.19	1
39	386	116	215	0.37	2
40	266	188	220	0.4	3
41	145	381	60	0.24	4
42	280	371	177	0.15	5
43	254	7	78	0.14	6
44	450	491	145	0.12	1
45	233	98	255	0.42	2
46	89	106	35	0.24	3
47	339	106	185	0.41	4
48	470	325	65	0.38	5
49	166	14	233	0.12	6
50	49	189	214	0.34	1
51	443	336	245	0.48	2
52	37	397	258	0.44	3
53	312	17	37	0.42	4
54	155	364	50	0.23	5
55	101	317	240	0.12	6
56	147	132	190	0.5	1
57	139	3	56	0.25	2
58	208	163	171	0.22	3
59	415	52	286	0.27	4
60	244	183	192	0.39	5
61	106	465	45	0.19	6
62	238	366	225	0.43	1
63	239	278	150	0.19	2
64	455	449	271	0.29	3
65	245	345	253	0.21	4
66	286	406	198	0.43	5
67	180	137	195	0.32	6
68	269	303	47	0.12	1
69	332	292	185	0.42	2
70	162	212	73	0.32	3
71	151	352	149	0.36	4
72	147	25	54	0.11	5
73	453	110	91	0.16	6
74	474	451	71	0.17	1
75	222	486	119	0.42	2
76	169	194	35	0.38	3
