101	6	4376			
1	30	217			
2	247	358	97	0.24	1
3	484	184	47	0.48	2
4	218	7	259	0.48	3
5	403	77	275	0.49	4
6	419	245	84	0.47	5
7	187	335	144	0.19	6
8	95	54	239	0.12	1
9	86	21	216	0.31	2
10	206	473	205	0.21	3
11	293	39	263	0.14	4
12	48	120	170	0.46	5
13	188	320	85	0.15	6
14	413	469	277	0.3	1
15	420	29	213	0.45	2
16	336	259	168	0.16	3
17	390	176	138	0.18	4
18	414	208	275	0.16	5
19	410	227	290	0.38	6
20	204	131	55	0.48	1
21	295	453	119	0.14	2
22	224	292	224	0.31	3
23	402	24	233	0.46	4
24	267	155	99	0.12	5
25	345	14	299	0.33	6
26	182	31	289	0.19	1
27	379	284	41	0.5	2
28	290	9	170	0.16	3
29	322	337	78	0.33	4
30	17	239	206	0.26	5
31	54	20	145	0.34	6
32	190	357	116	0.45	1
33	166	250	279	0.45	2
34	54	140	254	0.28	3
35	228	491	236	0.43	4
36	285	343	151	0.11	5
37	308	259	203	0.41	6
38	213	389	181	0.4	1
39	77	110	160	0.36	2
40	165	353	112	0.2	3
41	372	412	226	0.26	4
42	233	1	175	0.49	5
43	86	99	116	0.36	6
44	28	119	287	0.5	1
45	225	60	275	0.5	2
46	30	398	39	0.38	3
47	273	300	124	0.5	4
48	73	81	291	0.16	5
49	416	89	30	0.43	6
50	393	366	171	0.47	1
51	326	390	266	0.33	2
52	428	66	263	0.21	3
53	352	123	112	0.21	4
54	70	243	129	0.24	5
55	62	318	241	0.13	6
56	421	288	221	0.38	1
57	410	408	79	0.26	2
58	367	484	115	0.39	3
59	464	72	170	0.36	4
60	337	411	299	0.24	5
61	408	317	113	0.33	6
62	391	254	292	0.11	1
63	484	449	251	0.46	2
64	215	196	40	0.25	3
65	278	187	192	0.38	4
66	353	423	156	0.13	5
67	382	245	39	0.48	6
68	106	221	228	0.25	1
69	90	406	260	0.5	2
70	275	450	171	0.48	3
71	333	304	103	0.11	4
72	119	162	131	0.15	5
73	170	189	166	0.21	6
74	222	366	176	0.44	1
75	60	203	204	0.37	2
76	350	136	121	0.44	3
77	144	130	139	0.12	4
78	81	117	229	0.33	5
79	152	266	248	0.37	6
80	214	262	234	0.37	1
81	25	111	243	0.18	2
82	278	259	79	0.47	3
83	187	465	232	0.25	4
84	60	24	257	0.15	5
85	208	128	293	0.35	6
86	136	330	224	0.26	1
87	333	91	62	0.38	2
88	483	407	263	0.2	3
89	450	220	153	0.23	4
90	242	406	77	0.43	5
91	291	318	148	0.31	6
92	275	36	34	0.24	1
93	149	212	201	0.46	2
94	220	92	210	0.2	3
95	78	247	159	0.17	4
96	97	141	30	0.32	5
97	215	253	67	0.44	6
98	23	148	158	0.21	1
99	300	91	153	0.27	2
100	17	497	75	0.47	3
101	408	260	169	0.18	4
