51	6	1917			
1	308	496			
2	174	288	156	0.048	1
3	305	439	102	0.037	2
4	74	400	144	0.04	3
5	36	268	57	0.049	4
6	495	324	141	0.033	5
7	16	46	111	0.026	6
8	477	217	108	0.025	1
9	330	146	84	0.025	2
10	224	339	270	0.012	3
11	318	48	51	0.03	4
12	361	425	156	0.033	5
13	372	25	33	0.047	6
14	130	397	81	0.011	1
15	396	130	96	0.034	2
16	191	212	183	0.046	3
17	220	154	186	0.015	4
18	456	467	231	0.019	5
19	364	284	270	0.03	6
20	118	382	288	0.01	1
21	44	432	138	0.031	2
22	214	65	210	0.034	3
23	403	480	36	0.037	4
24	147	295	153	0.047	5
25	68	26	294	0.025	6
26	98	247	162	0.042	1
27	213	329	291	0.04	2
28	263	242	219	0.035	3
29	304	284	114	0.029	4
30	280	134	75	0.011	5
31	255	475	165	0.022	6
32	220	274	213	0.045	1
33	287	228	153	0.045	2
34	315	193	132	0.027	3
35	496	133	156	0.013	4
36	212	251	147	0.044	5
37	307	412	150	0.049	6
38	183	68	81	0.038	1
39	351	89	36	0.039	2
40	331	5	81	0.048	3
41	342	263	285	0.026	4
42	222	337	123	0.029	5
43	249	433	291	0.037	6
44	131	270	192	0.034	1
45	127	491	276	0.032	2
46	473	89	162	0.017	3
47	281	370	33	0.048	4
48	327	334	36	0.032	5
49	460	33	84	0.017	6
50	416	307	249	0.014	1
51	390	316	183	0.05	2
