101	3	4328			
1	207	339			
2	484	60	34	0.02	1
3	108	167	190	0.01	2
4	275	116	262	0.01	3
5	451	474	256	0.04	1
6	121	111	141	0.04	2
7	244	163	278	0.04	3
8	321	159	254	0.01	1
9	303	113	231	0.02	2
10	450	75	283	0.04	3
11	130	166	174	0.03	1
12	425	5	213	0.02	2
13	395	443	70	0.03	3
14	58	41	146	0.02	1
15	121	493	33	0.04	2
16	214	82	51	0.02	3
17	332	61	295	0.02	1
18	461	500	251	0.05	2
19	383	106	53	0.05	3
20	248	26	222	0.04	1
21	337	355	231	0.04	2
22	421	392	179	0.03	3
23	143	108	130	0.04	1
24	297	142	76	0.01	2
25	446	53	80	0.04	3
26	306	162	122	0.02	1
27	310	430	106	0.04	2
28	94	363	81	0.02	3
29	457	385	189	0.04	1
30	160	308	53	0.04	2
31	5	298	279	0.04	3
32	113	411	233	0.05	1
33	386	475	123	0.03	2
34	204	219	113	0.03	3
35	243	209	134	0.03	1
36	181	52	43	0.03	2
37	264	122	210	0.04	3
38	209	398	271	0.03	1
39	33	165	292	0.03	2
40	161	127	198	0.02	3
41	331	240	107	0.05	1
42	382	398	133	0.03	2
43	340	26	52	0.03	3
44	440	78	273	0.03	1
45	57	119	35	0.05	2
46	373	76	154	0.04	3
47	224	493	215	0.02	1
48	398	398	294	0.02	2
49	361	204	289	0.04	3
50	441	28	158	0.02	1
51	187	230	59	0.05	2
52	191	322	74	0.03	3
53	196	302	135	0.04	1
54	234	473	121	0.03	2
55	144	427	106	0.05	3
56	284	405	225	0.04	1
57	481	231	291	0.05	2
58	454	143	276	0.05	3
59	112	344	294	0.05	1
60	5	254	51	0.01	2
61	344	3	184	0.04	3
62	144	29	128	0.02	1
63	135	281	107	0.03	2
64	373	278	174	0.04	3
65	472	424	255	0.05	1
66	203	47	264	0.02	2
67	179	282	115	0.04	3
68	99	390	130	0.04	1
69	163	86	288	0.04	2
70	61	474	219	0.03	3
71	391	309	243	0.04	1
72	107	437	128	0.03	2
73	134	61	188	0.04	3
74	244	452	59	0.01	1
75	300	19	170	0.04	2
76	350	271	267	0.01	3
77	456	374	288	0.03	1
78	156	55	60	0.05	2
79	109	258	261	0.03	3
80	386	16	105	0.02	1
81	333	437	99	0.03	2
82	374	122	186	0.02	3
83	346	352	121	0.03	1
84	169	405	249	0.04	2
85	19	226	138	0.03	3
86	200	206	254	0.04	1
87	199	486	67	0.05	2
88	23	364	286	0.02	3
89	163	403	70	0.03	1
90	468	251	215	0.03	2
91	405	179	251	0.02	3
92	219	265	63	0.01	1
93	239	115	296	0.02	2
94	299	429	59	0.02	3
95	87	237	290	0.04	1
96	500	315	86	0.02	2
97	45	3	253	0.02	3
98	465	74	234	0.05	1
99	129	267	238	0.01	2
100	73	148	226	0.01	3
101	426	149	77	0.04	1
