76	6	3187			
1	402	58			
2	411	294	131	0.5	1
3	495	141	64	0.38	2
4	150	196	87	0.34	3
5	294	449	130	0.23	4
6	210	323	236	0.35	5
7	164	92	267	0.29	6
8	343	252	134	0.39	1
9	289	437	79	0.47	2
10	485	212	90	0.37	3
11	133	297	224	0.45	4
12	255	364	230	0.26	5
13	440	383	222	0.5	6
14	50	320	232	0.48	1
15	305	112	269	0.16	2
16	138	61	212	0.22	3
17	171	282	170	0.1	4
18	198	71	53	0.38	5
19	185	471	247	0.32	6
20	216	388	157	0.37	1
21	222	95	117	0.15	2
22	284	56	42	0.16	3
23	270	82	233	0.44	4
24	183	137	99	0.26	5
25	374	231	124	0.4	6
26	337	313	136	0.24	1
27	284	70	206	0.13	2
28	86	223	286	0.21	3
29	394	54	261	0.39	4
30	371	44	148	0.3	5
31	235	241	91	0.33	6
32	192	359	115	0.34	1
33	214	174	133	0.22	2
34	158	322	193	0.25	3
35	480	282	237	0.23	4
36	473	473	52	0.17	5
37	328	444	76	0.18	6
38	205	410	223	0.22	1
39	321	152	175	0.4	2
40	105	58	271	0.4	3
41	18	148	212	0.21	4
42	186	355	86	0.25	5
43	266	105	253	0.15	6
44	156	172	228	0.5	1
45	196	418	173	0.15	2
46	233	130	32	0.46	3
47	389	233	181	0.17	4
48	247	192	165	0.12	5
49	439	325	254	0.37	6
50	400	181	171	0.33	1
51	418	267	208	0.3	2
52	405	260	174	0.44	3
53	167	294	215	0.4	4
54	448	4	223	0.41	5
55	225	442	213	0.32	6
56	342	374	210	0.12	1
57	340	144	273	0.48	2
58	292	13	157	0.15	3
59	13	143	51	0.1	4
60	426	240	250	0.47	5
61	414	191	41	0.18	6
62	298	192	109	0.17	1
63	452	223	196	0.39	2
64	199	61	299	0.21	3
65	438	414	188	0.38	4
66	163	96	85	0.13	5
67	277	418	266	0.35	6
68	365	473	46	0.37	1
69	302	175	132	0.22	2
70	320	225	292	0.13	3
71	105	95	233	0.44	4
72	60	178	154	0.19	5
73	196	4	48	0.43	6
74	86	225	256	0.38	1
75	162	200	61	0.45	2
76	78	126	162	0.25	3
