51	3	1822			
1	436	498			
2	391	96	252	0.023	1
3	268	146	54	0.032	2
4	358	133	66	0.033	3
5	12	256	39	0.023	1
6	165	108	66	0.018	2
7	172	15	237	0.029	3
8	492	239	234	0.042	1
9	276	382	138	0.042	2
10	241	446	108	0.024	3
11	272	16	216	0.043	1
12	453	141	72	0.018	2
13	124	8	30	0.022	3
14	210	132	45	0.024	1
15	298	210	141	0.031	2
16	63	237	81	0.022	3
17	73	51	261	0.038	1
18	152	155	96	0.013	2
19	454	428	198	0.043	3
20	372	460	204	0.037	1
21	14	310	66	0.017	2
22	71	355	270	0.045	3
23	134	326	210	0.046	1
24	49	265	249	0.022	2
25	189	175	297	0.028	3
26	199	415	72	0.021	1
27	404	276	207	0.047	2
28	87	247	273	0.032	3
29	434	261	147	0.016	1
30	260	44	135	0.01	2
31	251	158	165	0.014	3
32	406	258	270	0.035	1
33	429	76	69	0.035	2
34	438	397	153	0.029	3
35	498	44	72	0.024	1
36	237	250	69	0.021	2
37	435	304	249	0.023	3
38	227	356	135	0.033	1
39	450	29	210	0.046	2
40	277	1	45	0.036	3
41	280	87	204	0.029	1
42	240	279	60	0.043	2
43	416	311	297	0.019	3
44	43	256	174	0.031	1
45	209	163	111	0.031	2
46	324	196	72	0.039	3
47	260	123	30	0.023	1
48	442	444	30	0.044	2
49	320	11	228	0.039	3
50	305	435	102	0.025	1
51	130	272	81	0.037	2
