51	3	2033			
1	244	495			
2	66	384	108	0.02	1
3	74	85	126	0.019	2
4	433	34	183	0.024	3
5	48	25	66	0.022	1
6	161	432	180	0.04	2
7	188	61	48	0.045	3
8	469	456	45	0.016	1
9	107	28	192	0.017	2
10	465	286	81	0.026	3
11	91	65	237	0.024	1
12	314	67	198	0.041	2
13	496	33	36	0.02	3
14	340	29	99	0.025	1
15	195	340	210	0.016	2
16	255	449	234	0.018	3
17	294	206	147	0.044	1
18	108	123	297	0.022	2
19	319	212	171	0.023	3
20	491	343	192	0.037	1
21	59	243	174	0.038	2
22	285	421	180	0.029	3
23	37	306	219	0.032	1
24	196	61	105	0.019	2
25	257	202	294	0.044	3
26	298	163	207	0.013	1
27	117	106	201	0.037	2
28	350	490	192	0.016	3
29	239	46	234	0.036	1
30	41	178	183	0.012	2
31	6	133	33	0.027	3
32	126	32	183	0.03	1
33	216	304	195	0.03	2
34	254	91	255	0.046	3
35	494	178	198	0.028	1
36	450	2	186	0.015	2
37	243	217	99	0.022	3
38	411	425	189	0.02	1
39	302	119	219	0.036	2
40	108	7	99	0.035	3
41	122	351	192	0.045	1
42	463	116	153	0.022	2
43	166	244	288	0.046	3
44	175	27	66	0.015	1
45	336	154	87	0.012	2
46	297	286	204	0.046	3
47	42	493	36	0.021	1
48	270	279	39	0.026	2
49	280	44	282	0.046	3
50	221	242	54	0.028	1
51	20	88	237	0.036	2
